,Unnamed: 0.1,Unnamed: 0,id_grid,MesListing,TIPOPROPIEDAD,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,SitioOrigen,Amoblado,Antiguedad,Cisterna,AccesoInternet,BusinessCenter,Gimnasio,Laundry,Calefaccion,SalonDeUsosMul,AireAC,Recepcion,Estacionamiento,Jacuzzi,AreaJuegosInfantiles,Chimenea,Ascensor,SalonFiestas,Seguridad,Pileta,Cocheras,PistaJogging,EstacionamientoVisitas,Lobby,LocalesComerciales,SistContraIncendios,AreaParrillas,CanchaTennis,AreaCine,ITE_ADD_CITY_NAME,ITE_ADD_STATE_NAME,ITE_ADD_NEIGHBORHOOD_NAME,ITE_TIPO_PROD,LONGITUDE,LATITUDE,year,precio_por_m2,COMUNA,precio_pesos_constantes
3578,2165,85446,56148,2021-11-01,Departamento,38.0,36.0,0,1,1,0.0,No,2.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,San Cristóbal,U,-58.4007328757776,-34.6193449448718,2021,207.75847922006835,COMUNA 3,7479.30525192246
3938,389,14972,54828,2022-08-01,Departamento,41.0,41.0,1,1,2,,0.0,50.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,San Cristóbal,U,-58.4095789528561,-34.626456652983,2022,204.20468344475583,COMUNA 3,8372.39202123499
3446,1133,45032,55158,2021-08-01,Departamento,25.0,25.0,0,1,1,0.0,No,50.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,San Cristóbal,U,-58.4073672921407,-34.6246787903134,2021,228.9495060019596,COMUNA 3,5723.73765004899
4168,1217,48574,56802,2021-10-01,Departamento,43.0,43.0,1,1,2,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,S,-58.4093960133192,-34.615638332205,2021,162.07796791441325,COMUNA 3,6969.35262031977
507,2832,111694,56148,2021-07-01,Departamento,45.0,45.0,1,1,2,0.0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,San Cristóbal,U,-58.4007328757776,-34.6193449448718,2021,226.73743349430669,COMUNA 3,10203.1845072438
3700,2471,98329,59437,2021-08-01,Departamento,90.0,85.0,3,2,4,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.4026105832401,-34.6012892589185,2021,204.94201304523176,COMUNA 3,17420.0711088447
2276,931,36770,59438,2021-02-01,Departamento,28.0,28.0,0,1,1,0.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.4004300237373,-34.6013143095598,2021,218.26141621866103,COMUNA 3,6111.31965412251
275,3832,154472,58776,2021-01-01,Departamento,88.0,88.0,2,1,3,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.409213171267,-34.6048199913599,2021,140.29645415083408,COMUNA 3,12346.0879652734
2145,1277,51400,58452,2021-10-01,Departamento,40.0,34.0,0,1,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,S,-58.3983401475972,-34.6067485227148,2021,157.15206888956354,COMUNA 3,5343.17034224516
248,4148,166596,58453,2021-08-01,Departamento,70.0,50.0,4,2,4,0.0,Sí,50.0,No,Sí,No,No,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,1,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.3961594414075,-34.6067735004671,2021,49.7716317395564,COMUNA 3,2488.58158697782
1741,2943,116399,58124,2021-11-01,Departamento,96.0,93.0,3,1,4,0.0,0,37.0,0,0,0,0,0,Sí,0,Sí,0,0,0,0,0,0,0,Sí,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.3961896283503,-34.60857656818,2021,158.40822462527206,COMUNA 3,14731.9648901503
950,4488,180485,55823,2021-09-01,Departamento,40.0,36.0,1,1,2,0.0,No,40.0,No,No,No,No,No,No,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,San Cristóbal,U,-58.3920388375948,-34.6212478918887,2021,200.36888784257224,COMUNA 3,7213.2799623326
882,1808,72700,57793,2021-03-01,Departamento,25.0,25.0,1,1,1,0.0,No,0.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,N,-58.4005814161266,-34.6103296341794,2021,198.2680040177484,COMUNA 3,4956.70010044371
492,1114,44430,59109,2022-01-01,Departamento,40.0,40.0,0,1,2,0.0,No,45.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.4004602968356,-34.6031173755978,2022,147.10670144511175,COMUNA 3,5884.26805780447
1782,411,15812,59778,2021-07-01,Departamento,33.0,30.0,1,1,2,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,San Cristóbal,U,-58.3764139402876,-34.5997842108997,2021,195.5610363888404,COMUNA 3,5866.83109166521
2560,3315,132605,59104,2022-03-01,Departamento,60.0,60.0,2,1,3,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.4113633028681,-34.602991724468,2022,172.43870609631833,COMUNA 3,10346.3223657791
266,1964,77885,59438,2022-11-01,Departamento,500.0,400.0,3,2,4,,,12.0,,,,,,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Balvanera,U,-58.4004300237373,-34.6013143095598,2022,73.6453028811545,COMUNA 3,29458.1211524618
3226,995,39627,56484,2021-09-01,Departamento,34.0,34.0,0,1,1,0.0,No,10.0,0,No,0,No,No,No,Sí,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,San Cristóbal,U,-58.385435618497,-34.6177162526725,2021,176.79607750815205,COMUNA 3,6011.06663527717
812,219,8098,56479,2021-09-01,Departamento,32.0,30.0,1,1,1,0.0,Sí,0.0,No,Sí,No,No,No,Sí,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.396340603297,-34.6175918983901,2021,296.5459540070067,COMUNA 3,8896.3786202102
2969,3522,141841,58125,2021-07-01,Departamento,33.0,33.0,1,1,2,0.0,No,38.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.3940088723662,-34.6086015086416,2021,193.2421308190121,COMUNA 3,6376.9903170274
2013,4261,171728,59109,2021-10-01,Departamento,40.0,40.0,0,1,2,0.0,No,45.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.4004602968356,-34.6031173755978,2021,139.3870524063955,COMUNA 3,5575.48209625582
1515,2977,117874,57794,2022-06-01,Departamento,39.0,39.0,1,1,2,,0,40.0,,0,,0,0,0,0,0,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Balvanera,U,-58.3984006183939,-34.6103546542401,2022,164.46812756759795,COMUNA 3,6414.25697513632
3063,2145,84741,54831,2021-07-01,Departamento,23.0,23.0,0,1,1,0.0,No,40.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,San Cristóbal,U,-58.4030353112233,-34.6265321092752,2021,232.89877679578348,COMUNA 3,5356.67186630302
1876,1890,75681,56152,2021-12-01,Departamento,35.0,35.0,1,1,2,0.0,No,35.0,No,Sí,No,No,No,Sí,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,San Cristóbal,U,-58.3920087261584,-34.6194448247381,2021,187.15575034492028,COMUNA 3,6550.45126207221
872,1626,64888,57796,2022-02-01,Departamento,41.0,37.0,1,1,2,0.0,No,0.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,N,-58.3940390148739,-34.6104045774667,2022,200.7186538711952,COMUNA 3,7426.59019323422
796,4892,196330,59439,2021-12-01,Departamento,30.0,30.0,1,1,2,0.0,0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.3982494615452,-34.6013393212493,2021,189.2352586820863,COMUNA 3,5677.05776046259
2802,1096,43670,58778,2022-04-01,Departamento,78.0,78.0,2,2,3,0.0,No,60.0,   0,Sí,   0,   0,Sí,   0,   0,   0,   0,   0,   0,   0,   0,Sí,   0,   0,No,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Balvanera,U,-58.4048518773415,-34.6048702941326,2022,127.41215913414617,COMUNA 3,9938.1484124634
4275,3308,132232,57460,2021-01-01,Departamento,20.0,20.0,1,1,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,S,-58.4093350551393,-34.6120322208195,2021,253.25308646714603,COMUNA 3,5065.06172934292
3919,4706,188733,56478,2022-11-01,Departamento,45.0,37.0,1,1,2,,0.0,30.0,,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Balvanera,U,-58.3985215922246,-34.6175669106065,2022,216.55699874242163,COMUNA 3,8012.6089534696
2169,2490,99370,54828,2022-08-01,Departamento,41.0,41.0,1,1,2,,0.0,50.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,San Cristóbal,U,-58.4095789528561,-34.626456652983,2022,204.20468344475583,COMUNA 3,8372.39202123499
1066,714,28580,54174,2022-09-01,Departamento,41.0,41.0,1,1,2,,0.0,0.0,,0.0,,0.0,1.0,0.0,1.0,1.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,San Cristóbal,N,-58.4009147161856,-34.6301632993159,2022,224.3303176614617,COMUNA 3,9197.54302411993
3556,626,25130,58453,2022-10-01,Departamento,56.0,56.0,2,1,3,,,60.0,,1.0,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Balvanera,U,-58.3961594414075,-34.6067735004671,2022,121.39902142966052,COMUNA 3,6798.34520006099
1923,4761,191070,55491,2022-01-01,Departamento,70.0,68.0,2,1,3,0.0,0,42.0,0,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,San Cristóbal,U,-58.3986123508127,-34.622976097032,2022,179.24766142471617,COMUNA 3,12188.8409768807
2343,3337,133637,55489,2022-02-01,Departamento,85.0,58.0,2,1,3,0.0,No,40.0,0,No,0,No,Sí,Sí,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,San Cristóbal,U,-58.402974603451,-34.6229259944823,2022,190.33665453302933,COMUNA 3,11039.5259629157
371,545,21516,56476,2021-01-01,Departamento,42.0,40.0,1,1,2,0.0,No,25.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.4028835620141,-34.6175168181135,2021,213.6822917066548,COMUNA 3,8547.29166826619
162,4624,185831,59766,2022-11-01,Departamento,24.0,24.0,1,1,1,,0.0,50.0,,0.0,,0.0,0.0,0.0,0.0,1.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Balvanera,U,-58.4025802657357,-34.5994861940001,2022,270.0327772308996,COMUNA 3,6480.78665354159
610,765,30568,56809,2022-07-01,Departamento,45.0,42.0,1,1,2,,0.0,50.0,,1.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Balvanera,U,-58.3941294584655,-34.6158137806007,2022,195.52193270721327,COMUNA 3,8211.92117370296
2154,1079,43075,59114,2021-11-01,Departamento,30.0,30.0,1,1,2,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.3895572235647,-34.6032420528696,2021,226.64561369462,COMUNA 3,6799.3684108386
1387,2640,104991,55491,2022-07-01,Departamento,40.0,35.0,1,1,2,,0,10.0,,1,,,,,1,,,,,,,,,,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,San Cristóbal,U,-58.3986123508127,-34.622976097032,2022,187.7010553989249,COMUNA 3,6569.53693896237
2667,1480,58721,57791,2021-08-01,Departamento,77.0,72.0,2,1,3,0.0,No,50.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.4049430035163,-34.6102794771639,2021,138.25453260987888,COMUNA 3,9954.32634791128
1504,1505,59704,57138,2022-01-01,Departamento,36.0,36.0,1,1,2,0.0,No,50.0,0,Sí,0,No,No,Sí,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.3940993079233,-34.6140107134462,2022,204.31486311821084,COMUNA 3,7355.33507225559
551,1229,49235,58124,2021-07-01,Departamento,39.0,39.0,1,1,1,0.0,0,3.0,0,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.3961896283503,-34.60857656818,2021,156.97206934221308,COMUNA 3,6121.91070434631
2254,2580,102513,57141,2022-02-01,Departamento,69.0,67.0,2,2,2,0.0,No,50.0,0,Sí,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.3875565998273,-34.6140853160308,2022,119.83203216190746,COMUNA 3,8028.7461548478
2047,1327,53241,57460,2022-09-01,Departamento,49.0,24.0,1,1,1,,,42.0,,,,,,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Balvanera,U,-58.4093350551393,-34.6120322208195,2022,218.9891196219029,COMUNA 3,5255.73887092567
2026,3884,156364,54835,2022-04-01,Departamento,35.0,35.0,1,1,2,0.0,No,0.0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,No,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,San Cristóbal,U,-58.3943104179778,-34.6266321718313,2022,164.79072622707145,COMUNA 3,5767.6754179475
841,2893,114480,58773,2021-10-01,Departamento,24.0,24.0,0,1,1,0.0,No,30.0,0,Sí,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.415755091846,-34.604744245029,2021,338.78797459887795,COMUNA 3,8130.91139037307
3611,1934,77053,56480,2021-07-01,Departamento,29.0,26.0,1,1,1,0.0,0,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.3941596116863,-34.6176168471982,2021,215.83659534554303,COMUNA 3,5611.75147898412
2924,4370,175709,58122,2021-02-01,Departamento,50.0,50.0,1,1,2,0.0,0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.4005511322687,-34.6085265703696,2021,152.7829913530626,COMUNA 3,7639.14956765313
3250,2142,84725,56144,2022-02-01,Departamento,58.0,53.0,2,1,3,0.0,No,0.0,0,No,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,N,-58.4094569823307,-34.6192444413609,2022,223.44152034717925,COMUNA 3,11842.4005784005
1145,1856,74218,59764,2021-03-01,Departamento,35.0,35.0,1,1,2,0.0,No,45.0,No,No,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.4069412824667,-34.5994359792241,2021,174.94235648624857,COMUNA 3,6122.9824770187
816,3208,127406,56802,2021-10-01,Departamento,20.0,20.0,1,1,1,0.0,0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.4093960133192,-34.615638332205,2021,209.08057860959303,COMUNA 3,4181.61157219186
3037,2262,89178,57135,2021-12-01,Departamento,29.0,26.0,0,1,1,0.0,0,55.0,0,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.4006419919139,-34.6139357601277,2021,184.7563176481908,COMUNA 3,4803.66425885296
1815,4315,173724,59765,2022-07-01,Departamento,55.0,45.0,1,1,2,,1,50.0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Balvanera,U,-58.4047607754499,-34.5994611060865,2022,232.25635642796223,COMUNA 3,10451.5360392583
2740,2039,80793,57795,2022-11-01,Departamento,119.0,108.0,4,2,4,,0.0,45.0,,,,,1.0,1.0,,1.0,,,,,,,,1.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Balvanera,U,-58.396219817975,-34.6103796353359,2022,162.56518710062224,COMUNA 3,17557.0402068672
3474,4213,169533,59112,2021-02-01,Departamento,47.0,44.0,1,1,2,0.0,No,46.0,0,Sí,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.3939184609082,-34.6031922988251,2021,208.3404427541764,COMUNA 3,9166.97948118376
2120,360,14031,51537,2021-02-01,Departamento,60.0,58.0,1,1,2,0.0,No,0.0,No,No,No,No,No,Sí,Sí,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,San Cristóbal,N,-58.4120657490798,-34.6444618960528,2021,158.05137036523723,COMUNA 3,9166.97948118376
1637,2524,100623,57138,2022-01-01,Departamento,50.0,49.0,2,2,2,0.0,Sí,0.0,No,No,No,No,No,Sí,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.3940993079233,-34.6140107134462,2022,137.24240368057082,COMUNA 3,6724.87778034797
3167,3568,143629,59114,2022-06-01,Departamento,80.0,80.0,3,1,4,,0,35.0,,0,,0,0,0,0,0,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Balvanera,U,-58.3895572235647,-34.6032420528696,2022,154.3430584642175,COMUNA 3,12347.4446771374
4140,3965,159687,58777,2022-01-01,Departamento,47.0,35.0,1,1,2,0.0,No,50.0,0,No,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.4070325256554,-34.6048451622245,2022,234.169851279974,COMUNA 3,8195.94479479909
605,3335,133556,56147,2022-02-01,Departamento,35.0,32.0,0,1,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,San Cristóbal,S,-58.4029139064638,-34.6193198774603,2022,219.53602767161968,COMUNA 3,7025.15288549183
2638,2547,101259,59103,2021-01-01,Departamento,45.0,39.0,1,1,2,0.0,No,6.0,0,Sí,0,Sí,No,No,No,Sí,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.41354389596,-34.6029664773807,2021,247.5711261938449,COMUNA 3,9655.27392155995
654,4956,198717,59764,2021-09-01,Departamento,38.0,38.0,1,1,2,0.0,No,46.0,No,Sí,No,No,No,No,Sí,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,No,Capital Federal,Capital Federal,Balvanera,U,-58.4069412824667,-34.5994359792241,2021,158.1859640862413,COMUNA 3,6011.06663527717
338,2315,91766,56480,2021-01-01,Departamento,40.0,40.0,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,San Cristóbal,S,-58.3941596116863,-34.6176168471982,2021,174.111496946163,COMUNA 3,6964.45987784652
2028,2692,106430,60092,2021-11-01,Departamento,32.0,31.0,0,1,1,0.0,No,50.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.4090913306987,-34.5976077529829,2021,182.7787207214677,COMUNA 3,5666.1403423655
3571,4718,189363,57131,2021-06-01,Departamento,62.0,62.0,2,1,3,0.0,No,25.0,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.4093655328754,-34.613835276791,2021,148.31645220383032,COMUNA 3,9195.62003663748
4198,3932,158349,58451,2021-03-01,Departamento,70.0,70.0,2,1,3,0.0,No,50.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.4005208511011,-34.6067235060027,2021,124.95882606160616,COMUNA 3,8747.11782431243
1488,2493,99420,56473,2022-04-01,Departamento,20.0,20.0,1,1,1,0.0,   0,0.0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Balvanera,S,-58.4094264964708,-34.6174413870617,2022,177.46693593684648,COMUNA 3,3549.33871873693
689,2855,112775,56147,2022-01-01,Departamento,35.0,33.0,0,1,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,San Cristóbal,S,-58.4029139064638,-34.6193198774603,2022,222.8889415835027,COMUNA 3,7355.33507225559
93,1601,63976,56804,2022-10-01,Departamento,30.0,30.0,1,1,2,,0.0,40.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Balvanera,U,-58.4050341539806,-34.6156886551801,2022,206.01046060790867,COMUNA 3,6180.31381823726
644,235,8636,58125,2021-05-01,Departamento,85.0,80.0,3,1,4,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.3940088723662,-34.6086015086416,2021,242.33086115175,COMUNA 3,19386.46889214
2973,3528,142176,56807,2021-10-01,Departamento,84.0,74.0,4,2,5,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.3984913447367,-34.6157638473505,2021,188.36088163026352,COMUNA 3,13938.7052406395
1506,735,29388,54499,2021-08-01,Departamento,16.0,16.0,1,1,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,San Cristóbal,S,-58.4096094522602,-34.6282597044947,2021,311.0726983722275,COMUNA 3,4977.16317395564
3822,48,1920,56818,2021-06-01,Departamento,64.0,64.0,2,1,3,0.0,Sí,60.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,San Cristóbal,U,-58.3745008381369,-34.6160365510428,2021,151.89193810517267,COMUNA 3,9721.08403873105
2696,2497,99657,56152,2021-03-01,Departamento,35.0,33.0,0,1,1,0.0,No,6.0,0,No,0,No,No,Sí,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,San Cristóbal,U,-58.3920087261584,-34.6194448247381,2021,203.2158686456421,COMUNA 3,6706.12366530619
1275,1287,51784,58125,2022-11-01,Departamento,40.0,40.0,1,1,2,,,50.0,,,,,,,,1.0,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Balvanera,U,-58.3940088723662,-34.6086015086416,2022,162.01966633853974,COMUNA 3,6480.78665354159
3962,2066,81560,55491,2021-12-01,Departamento,56.0,56.0,2,1,3,0.0,No,66.0,No,No,No,No,No,Sí,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,San Cristóbal,U,-58.3986123508127,-34.622976097032,2021,175.45851594836287,COMUNA 3,9825.67689310832
731,2806,110983,59115,2021-08-01,Departamento,60.0,60.0,2,1,3,0.0,Sí,60.0,No,Sí,Sí,No,No,Sí,No,Sí,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.3873766008879,-34.6032668714592,2021,215.67707087141167,COMUNA 3,12940.6242522847
1392,2507,100055,57463,2022-11-01,Departamento,70.0,51.0,1,1,2,,0.0,26.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Balvanera,U,-58.4027925448375,-34.6121076367296,2022,161.73086122920176,COMUNA 3,8248.27392268929
