,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,Amoblado,Antiguedad,Cisterna,Gimnasio,Laundry,Calefaccion,AireAC,Jacuzzi,SalonFiestas,Cocheras,LONGITUDE,LATITUDE,precio_pesos_constantes,ITE_TIPO_PROD_encoded
2577,26.0,21.0,0,1,1,0,50,0,0,0,0,0,0,0,0,-58.4309266804247,-34.5991570131627,6304.57291907622,2
2578,54.0,47.0,1,1,2,0,15,0,0,0,0,0,0,0,0,-58.4460336875819,-34.5899618730678,8861.41349847763,2
2579,55.0,50.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.4506135597716,-34.6025313171623,13100.9025241444,2
2580,60.0,54.0,2,1,3,0,50,0,0,0,0,0,0,0,0,-58.4286844463256,-34.5955764775864,15696.0493304838,2
2581,42.0,42.0,1,1,2,0,40,0,0,1,0,1,0,0,0,-58.4460336875819,-34.5899618730678,9388.98014230351,2
2582,37.0,37.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.4439158648155,-34.5935937624991,7652.38838043289,1
2583,53.0,53.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.4331381315605,-34.6009344600992,11478.5825706493,2
2584,42.0,42.0,1,1,2,0,40,0,0,1,0,1,0,0,0,-58.4460336875819,-34.5899618730678,9745.76138886866,2
2585,45.0,40.0,1,1,2,1,10,0,0,0,0,0,0,0,0,-58.4655605729865,-34.5843186904474,8465.17284472839,2
2586,36.0,35.0,1,1,2,0,46,0,0,1,0,0,0,0,0,-58.4287462033557,-34.5991825684514,6722.08862741728,2
2587,50.0,40.0,1,1,2,0,0,0,0,0,0,1,0,0,0,-58.4352876263158,-34.5991057857449,9825.67689310832,2
2588,38.0,38.0,1,1,2,0,0,0,0,1,1,1,0,0,0,-58.4484643254117,-34.6043602544252,7430.54060815048,2
2589,42.0,42.0,1,1,2,0,40,0,0,1,0,0,0,0,0,-58.430957610147,-34.6009600560478,7465.74476093346,2
2590,37.0,37.0,1,1,2,0,30,0,0,0,0,0,0,0,0,-58.4419848780624,-34.6080438184029,8034.40796370844,2
2591,42.0,39.0,0,1,1,0,5,0,0,0,0,0,0,0,0,-58.4461586861564,-34.5971740042412,7694.16529315477,2
2592,35.0,35.0,0,1,1,0,1,0,0,0,0,0,0,0,0,-58.4417355455422,-34.5936195462887,8839.17893409018,2
2593,34.0,32.0,1,1,2,0,35,0,0,0,0,0,0,0,0,-58.4546288421124,-34.5826460943056,8461.17739572459,2
2594,95.0,90.0,3,2,4,0,30,0,0,1,0,0,1,0,0,-58.4506449188847,-34.6043343434183,16868.6459571931,2
2595,40.0,38.0,1,1,2,0,60,0,0,0,0,0,0,0,0,-58.4397419237439,-34.604463508917,8465.17284472839,2
2596,42.0,41.0,1,1,2,0,40,0,0,1,1,0,0,0,0,-58.4811729330782,-34.603967499306,7848.0246652419,2
2597,45.0,45.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.4330142408129,-34.5937222920628,13598.7368216772,1
2598,31.0,29.0,0,1,1,0,4,0,0,0,1,1,0,0,0,-58.4659089949545,-34.6041518756884,6584.02332367764,2
2599,65.0,58.0,1,2,2,0,2,0,0,0,0,1,0,0,1,-58.4719417575113,-34.5752248834787,12503.0186013765,2
2600,26.0,26.0,0,1,1,0,9,0,0,0,0,1,0,0,0,-58.4764289178648,-34.5823842731788,6119.43156975474,2
2601,39.0,39.0,1,1,2,0,45,0,0,1,0,0,0,0,0,-58.457155182164,-34.6024533556408,5612.47485324428,2
2602,52.0,52.0,2,1,2,0,40,0,0,0,0,0,0,0,0,-58.4353496768842,-34.6027118640993,9065.8245477848,2
2603,42.0,42.0,1,1,2,0,30,0,0,1,0,0,0,0,0,-58.4484643254117,-34.6043602544252,9197.54302411993,2
2604,32.0,28.0,0,1,1,0,5,0,1,0,0,1,0,0,0,-58.448213907164,-34.5899360148642,7705.95086561708,2
2605,47.0,47.0,1,2,2,0,0,0,0,1,1,1,0,0,0,-58.4331381315605,-34.6009344600992,8670.15603454391,2
2606,44.0,41.0,0,1,1,0,35,0,0,0,0,0,0,0,0,-58.4417667024175,-34.5954225822573,8130.91139037307,2
2607,58.0,50.0,2,1,3,0,9,0,0,0,0,1,0,0,1,-58.4287462033557,-34.5991825684514,19746.499090906,2
2608,30.0,30.0,0,1,1,0,7,0,0,0,0,1,0,0,0,-58.483257296185,-34.5985320025432,8483.9783966494,2
2609,38.0,35.0,0,1,1,0,35,0,0,1,0,1,0,0,0,-58.444009484993,-34.5990028635518,6976.99335102915,2
2610,55.0,54.0,2,1,3,0,35,0,0,1,0,0,0,0,0,-58.4439158648155,-34.5935937624991,11332.280684731,2
2611,22.0,22.0,1,1,1,0,10,0,0,0,0,0,0,0,0,-58.443884663634,-34.5917907276981,6111.31965412251,2
2612,38.0,38.0,1,1,1,0,45,0,0,0,0,0,0,0,0,-58.4571866825711,-34.6042563766788,5539.91126646882,2
2613,59.0,56.0,2,2,3,0,23,0,1,0,0,1,0,1,0,-58.444009484993,-34.5990028635518,14050.3057709837,2
2614,45.0,45.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.4330142408129,-34.5937222920628,12442.9079348891,1
2615,75.0,50.0,1,1,1,1,5,0,0,1,1,1,1,0,0,-58.4417978620607,-34.5972256176675,12882.554148742,2
2616,37.0,30.0,1,1,1,0,5,0,1,0,0,1,0,0,0,-58.4550060974686,-34.6042824045449,7883.60830638851,2
2617,44.0,40.0,1,1,2,0,17,0,0,0,0,1,0,0,0,-58.469825429269,-34.578857193139,7397.30876775179,2
2618,70.0,70.0,2,1,3,0,20,0,0,0,0,0,0,0,0,-58.4331381315605,-34.6009344600992,11822.9400471053,2
2619,60.0,60.0,2,1,3,0,35,0,0,0,0,0,0,0,0,-58.4810768862123,-34.5985584925121,8969.17104599074,2
2620,30.0,28.0,1,1,1,0,6,0,0,1,1,1,0,0,0,-58.4439158648155,-34.5935937624991,7642.19313908425,2
2621,20.0,20.0,0,1,1,0,40,0,0,0,0,0,0,0,0,-58.446252464241,-34.6025830967571,5017.96634677988,2
2622,43.0,43.0,1,1,2,0,40,0,0,0,1,0,0,0,0,-58.4546916900797,-34.5862521515996,7465.74476093346,2
2623,30.0,26.0,1,1,1,0,12,0,0,0,0,0,0,0,0,-58.4503941239662,-34.5899101177281,5911.47002355267,2
2624,42.0,37.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.4742807690149,-34.5842136435968,8184.36857946656,0
2625,37.0,31.0,1,1,1,0,13,0,0,0,0,0,0,0,0,-58.4698889246974,-34.5824632281844,7216.03909702836,2
2626,75.0,70.0,2,1,3,0,10,0,0,0,0,0,0,0,0,-58.4331071547461,-34.5991314189272,16036.3826779061,2
2627,35.0,32.0,0,1,1,0,4,0,0,0,0,0,0,0,0,-58.4373127815386,-34.5900649165532,6221.45396744455,2
2628,40.0,35.0,1,1,2,0,12,0,0,0,0,1,0,0,0,-58.4396174458584,-34.5972513659655,9292.47016147942,2
2629,30.0,30.0,1,1,2,0,35,0,0,0,0,0,0,0,0,-58.443884663634,-34.5917907276981,6568.30002616963,2
2630,50.0,45.0,1,1,2,0,20,0,0,0,1,0,0,0,0,-58.4417667024175,-34.5954225822573,9617.70661644347,2
2631,37.0,37.0,1,1,2,0,40,0,0,0,0,0,0,0,0,-58.4460961813168,-34.5935679397715,7914.15895209832,2
2632,40.0,37.0,0,1,1,0,2,0,0,1,0,0,0,0,0,-58.443947068769,-34.5953967967418,8162.54760579508,2
2633,50.0,44.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.4396174458584,-34.5972513659655,16744.78404247,0
2634,64.0,60.0,2,1,3,0,35,0,0,0,0,0,0,0,0,-58.4483077931514,-34.5953451088889,14184.2274818506,2
2635,28.0,25.0,1,1,1,0,45,0,0,0,0,0,0,0,0,-58.437437026892,-34.5972770753199,5403.37007637818,2
2636,67.0,62.0,2,2,3,0,6,0,0,0,0,1,0,0,0,-58.4265348907449,-34.5974050379316,16806.1290488369,2
2637,70.0,68.0,2,1,3,0,25,0,0,1,0,0,0,0,0,-58.4308648292227,-34.5955509257185,11079.8225329376,2
2638,51.0,43.0,1,1,2,0,0,0,1,0,0,0,0,0,1,-58.4265348907449,-34.5974050379316,16057.4923096956,0
2639,46.0,30.0,1,1,1,0,42,0,0,0,0,1,0,0,0,-58.4309266804247,-34.5991570131627,8028.7461548478,2
2640,40.0,40.0,1,1,2,0,40,0,0,1,0,0,0,0,0,-58.4484330133971,-34.6025572264351,7914.15895209832,2
2641,33.0,30.0,1,1,1,0,0,0,0,1,1,0,0,0,0,-58.4352876263158,-34.5991057857449,8406.09722543496,0
2642,94.0,85.0,2,1,3,0,50,0,0,1,0,0,0,0,0,-58.4352566051657,-34.5973027457305,14197.3548749477,2
2643,54.0,48.0,1,1,1,0,35,0,0,0,0,0,0,0,0,-58.4419225283189,-34.6044377537247,8630.90211646139,2
2644,25.0,25.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.4546916900797,-34.5862521515996,5254.6400209357,0
2645,95.0,90.0,3,2,4,0,30,0,0,1,0,0,1,0,0,-58.4506449188847,-34.6043343434183,16868.6459571931,2
2646,44.0,30.0,0,1,1,0,6,0,0,0,0,0,0,0,0,-58.437437026892,-34.5972770753199,9761.01930233623,2
2647,35.0,30.0,1,1,2,0,41,0,0,0,0,0,0,0,0,-58.4375302398852,-34.6026861885338,8175.05062397694,2
2648,55.0,55.0,2,1,2,0,40,0,0,0,0,0,0,0,0,-58.448276495042,-34.5935420781059,10203.1845072438,2
