,id_grid,MesListing,TIPOPROPIEDAD,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,SitioOrigen,Amoblado,Antiguedad,Cisterna,AccesoInternet,BusinessCenter,Gimnasio,Laundry,Calefaccion,SalonDeUsosMul,AireAC,Recepcion,Estacionamiento,Jacuzzi,AreaJuegosInfantiles,Chimenea,Ascensor,SalonFiestas,Seguridad,Pileta,Cocheras,PistaJogging,EstacionamientoVisitas,Lobby,LocalesComerciales,SistContraIncendios,AreaParrillas,CanchaTennis,AreaCine,ITE_ADD_CITY_NAME,ITE_ADD_STATE_NAME,ITE_ADD_NEIGHBORHOOD_NAME,ITE_TIPO_PROD,LONGITUDE,LATITUDE,precio_pesos_constantes,year,COMUNA
226393,44931,2022-11-01,Departamento,70.0,67.0,2,1,3,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Villa Lugano,N,-58.4694250224433,-34.6798516639696,8248.27392268929,2022,COMUNA 8
226469,43940,2022-06-01,Departamento,35.0,35.0,1,1,2,,0,35,,0,0,0,1,0,0,0,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Villa Lugano,U,-58.4782513536116,-34.6851550295616,6734.96982389314,2022,COMUNA 8
226962,43945,2021-03-01,Departamento,77.0,77.0,3,2,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,S,-58.4673379082328,-34.685286928644,11079.6825774624,2021,COMUNA 8
227673,44931,2022-01-01,Departamento,60.0,60.0,2,1,3,0.0,0,0 años,0,Sí,0,No,0,0,0,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,N,-58.4694250224433,-34.6798516639696,9456.85937861433,2022,COMUNA 8
227682,43619,2021-07-01,Departamento,45.0,45.0,2,1,3,0.0,No,0,No,No,No,No,No,No,Sí,No,No,Sí,No,No,No,Sí,No,No,No,0,0.0,Sí,0.0,0.0,0,0.0,No,No,Capital Federal,Capital Federal,Villa Lugano,U,-58.4608214837371,-34.6871685928244,5611.75147898412,2021,COMUNA 8
227764,43620,2022-08-01,Departamento,50.0,50.0,2,1,3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Lugano,S,-58.458638730422,-34.6871947399717,15504.414164524,2022,COMUNA 8
228429,43612,2021-09-01,Departamento,70.0,60.0,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,S,-58.4761006779186,-34.6869844687706,11541.2479397322,2021,COMUNA 8
229240,46572,2021-07-01,Departamento,420.0,420.0,10,10,10,0.0,Sí,0,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,10,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4779950161454,-34.670731173506,2295.71651412987,2021,COMUNA 8
229301,43611,2021-03-01,Departamento,45.0,40.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,S,-58.4782834086049,-34.6869580090474,6997.69425944994,2021,COMUNA 8
229466,47559,2022-08-01,Departamento,59.0,59.0,2,1,3,,0.0,30.0,,1.0,,,1.0,,,,,,,,0.0,,,,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Lugano,U,-58.4778989365492,-34.6653222182419,5581.59468082332,2022,COMUNA 8
229822,43941,2021-07-01,Departamento,150.0,120.0,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,S,-58.4760686702136,-34.685181487516,12243.8214086926,2021,COMUNA 8
229839,42627,2022-03-01,Departamento,40.0,40.0,1,1,2,0.0,No,10 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.471830964414,-34.6924462219955,8088.94294051824,2022,COMUNA 8
229974,48218,2022-09-01,Departamento,45.0,45.0,2,1,3,,,45.0,,,,,0.0,0.0,,0.0,,,0.0,,,,,,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Lugano,U,-58.4756528286756,-34.6617426802317,6569.67358865709,2022,COMUNA 8
230546,44931,2022-04-01,Departamento,56.0,56.0,2,1,3,0.0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Villa Lugano,N,-58.4694250224433,-34.6798516639696,5856.40888591593,2022,COMUNA 8
230630,48545,2021-11-01,Departamento,48.0,48.0,2,1,3,0.0,0,0 años,0,0,0,0,Sí,No,0,No,0,0,No,0,0,0,0,0,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,N,-58.4799849015131,-34.6598867857059,6799.3684108386,2021,COMUNA 8
230768,43619,2022-02-01,Departamento,49.0,49.0,2,1,3,0.0,No,40 años,No,Sí,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4608214837371,-34.6871685928244,6001.48775074873,2022,COMUNA 8
231202,46566,2022-04-01,Departamento,70.0,60.0,2,1,3,0.0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Villa Lugano,S,-58.4910887877065,-34.67057169067,9760.68147652655,2022,COMUNA 8
231242,48544,2021-05-01,Departamento,55.0,50.0,2,1,3,0.0,0,8 años,0,0,0,0,No,No,0,No,0,0,No,0,0,0,0,0,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4821669176244,-34.6598602744431,6507.34620155748,2021,COMUNA 8
231638,43620,2021-08-01,Departamento,49.0,49.0,2,1,3,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,S,-58.458638730422,-34.6871947399717,6470.31212614233,2021,COMUNA 8
231691,46901,2021-11-01,Departamento,55.0,55.0,1,1,2,0.0,No,10 años,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4779629867684,-34.6689281889781,7932.5964793117,2021,COMUNA 8
231763,45924,2022-11-01,Departamento,70.0,63.0,2,1,3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Lugano,S,-58.4562349585017,-34.6745998569003,10604.9236148862,2022,COMUNA 8
232333,43947,2022-06-01,Departamento,49.0,49.0,2,1,3,,0,40,,,,,,,,,,,,,,,,,0,0,,,,,,1.0,,,Capital Federal,Capital Federal,Villa Lugano,U,-58.462972510268,-34.6853394147918,6237.86490832007,2022,COMUNA 8
232630,44929,2021-09-01,Departamento,38.0,36.0,1,1,1,0.0,0,0 años,0,No,0,No,0,0,0,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,N,-58.473790119755,-34.6797989539784,7213.2799623326,2021,COMUNA 8
232744,52840,2021-09-01,Departamento,89.0,89.0,2,1,3,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,S,-58.4403026219302,-34.6369180416324,3468057.572193,2021,COMUNA 8
233763,43949,2022-07-01,Departamento,60.0,60.0,2,1,3,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,Capital Federal,Capital Federal,Villa Lugano,S,-58.4586071010319,-34.6853917446605,2687.53783866642,2022,COMUNA 8
234038,44931,2021-07-01,Departamento,60.0,60.0,2,1,3,0.0,0,0 años,0,Sí,0,No,0,0,0,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,N,-58.4694250224433,-34.6798516639696,9182.86605651946,2021,COMUNA 8
234353,47885,2022-05-01,Departamento,40.0,40.0,2,1,3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Lugano,S,-58.484413247423,-34.6634396876073,7598.48916990682,2022,COMUNA 8
234542,46897,2022-08-01,Departamento,45.0,45.0,1,1,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Lugano,S,-58.4866919902466,-34.6688220303749,8093.31228719382,2022,COMUNA 8
234940,47557,2022-05-01,Departamento,60.0,60.0,1,1,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Lugano,S,-58.4822632550199,-34.6652692241178,6078.79133592546,2022,COMUNA 8
235447,43282,2021-08-01,Departamento,57.0,52.0,1,2,2,0.0,No,0,No,No,No,No,No,No,Sí,No,No,No,No,No,No,Sí,Sí,No,No,1,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4783154664457,-34.6887609879729,6040.10424016078,2021,COMUNA 8
236799,42958,2022-12-01,Departamento,60.0,57.0,2,1,3,,,6.0,,1.0,,,1.0,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Lugano,U,-58.4674333723612,-34.6906958918756,6726.87828449306,2022,COMUNA 8
236852,43940,2022-03-01,Departamento,55.0,50.0,1,1,2,0.0,No,40 años,0,0,0,0,Sí,0,0,0,0,0,0,0,0,Sí,0,0,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4782513536116,-34.6851550295616,6960.25322788779,2022,COMUNA 8
236942,46897,2021-11-01,Departamento,60.0,50.0,1,1,2,0.0,No,0,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4866919902466,-34.6688220303749,10199.0526162579,2021,COMUNA 8
237694,52840,2021-04-01,Departamento,90.0,90.0,2,1,3,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,S,-58.4403026219302,-34.6369180416324,9803.04591498353,2021,COMUNA 8
237929,46242,2021-07-01,Departamento,150.0,120.0,2,1,3,0.0,No,0 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,N,-58.4802093980199,-34.6725076728486,12243.8214086926,2021,COMUNA 8
238122,43941,2022-10-01,Departamento,150.0,120.0,2,1,3,,0.0,15.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Villa Lugano,U,-58.4760686702136,-34.685181487516,10506.5334910033,2022,COMUNA 8
239075,47245,2022-11-01,Departamento,45000.0,55.0,2,1,3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Soldati,S,-58.4451975026894,-34.6675177083852,5302.46180744312,2022,COMUNA 8
239275,48544,2021-10-01,Departamento,50.0,50.0,2,1,3,0.0,0,6 años,0,0,0,0,Sí,No,0,No,0,0,No,0,0,0,0,0,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4821669176244,-34.6598602744431,7433.97612834109,2021,COMUNA 8
239328,44931,2022-05-01,Departamento,45.0,45.0,1,1,2,,,0,,0,,0,,,,0,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Lugano,N,-58.4694250224433,-34.6798516639696,7598.48916990682,2022,COMUNA 8
240076,43949,2022-10-01,Departamento,60.0,60.0,2,1,3,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,Capital Federal,Capital Federal,Villa Lugano,S,-58.4586071010319,-34.6853917446605,2317.61768183897,2022,COMUNA 8
240158,44604,2022-01-01,Departamento,30.0,30.0,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,N,-58.4650916766073,-34.681707209454,6094.42048844035,2022,COMUNA 8
240331,46242,2021-11-01,Departamento,150.0,120.0,0,1,3,0.0,No,0 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,N,-58.4802093980199,-34.6725076728486,10878.9894573418,2021,COMUNA 8
240780,46897,2022-08-01,Departamento,45.0,45.0,1,1,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Lugano,S,-58.4866919902466,-34.6688220303749,8093.31228719382,2022,COMUNA 8
240990,44273,2021-05-01,Departamento,17.0,17.0,1,1,1,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4694887399695,-34.6834576398604,4067.09137597343,2021,COMUNA 8
241624,43941,2022-05-01,Departamento,54.0,58.0,2,1,3,,,1,,0,,0,,,,1,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Lugano,U,-58.4760686702136,-34.685181487516,10131.3188932091,2022,COMUNA 8
243086,45915,2022-06-01,Departamento,60.0,51.0,2,1,3,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,Capital Federal,Capital Federal,Villa Lugano,S,-58.4758766836787,-34.6743635882243,8017.8212189204,2022,COMUNA 8
243442,46897,2021-10-01,Departamento,70.0,60.0,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,S,-58.4866919902466,-34.6688220303749,12777.1464705863,2021,COMUNA 8
243758,45587,2022-10-01,Departamento,45.0,42.0,1,1,2,,0.0,15.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Lugano,U,-58.4737262244676,-34.6761929828956,5994.90440369014,2022,COMUNA 8
244618,48219,2022-06-01,Departamento,50.0,50.0,2,1,3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Lugano,U,-58.4734707568032,-34.6617690761634,8017.8212189204,2022,COMUNA 8
244876,47232,2021-01-01,Departamento,59.0,59.0,1,1,2,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4735665359032,-34.667178045388,9496.99074251798,2021,COMUNA 8
245382,43946,2022-10-01,Departamento,50.0,50.0,2,1,3,,,47.0,,,,,1.0,,,,,,,,,,,,,0,,,,,,1.0,,,Capital Federal,Capital Federal,Villa Lugano,U,-58.4651552106615,-34.6853131912527,5191.4636073193,2022,COMUNA 8
245641,48879,2022-03-01,Departamento,31.0,31.0,1,1,1,0.0,No,40 años,0,0,0,0,0,0,0,0,0,Sí,0,0,0,Sí,0,0,No,0,0.0,Sí,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.469042954913,-34.6582157615937,4684.06230741638,2022,COMUNA 8
245983,43619,2022-03-01,Departamento,55.0,55.0,2,1,3,0.0,0,0 años,0,Sí,0,No,0,0,0,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,N,-58.4608214837371,-34.6871685928244,8465.17284472839,2022,COMUNA 8
247696,48219,2021-06-01,Departamento,50.0,50.0,2,1,3,0.0,0,40 años,0,0,0,0,No,No,0,No,0,0,No,0,0,0,0,0,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4734707568032,-34.6617690761634,6042.83602407606,2021,COMUNA 8
247925,45251,2022-12-01,Departamento,40.0,40.0,1,1,2,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,Capital Federal,Capital Federal,Villa Lugano,U,-58.4890355907657,-34.6778102657468,6166.30509411864,2022,COMUNA 8
248283,44931,2022-06-01,Departamento,60.0,60.0,2,1,3,,,0,,0,,0,,,,0,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Lugano,N,-58.4694250224433,-34.6798516639696,8819.60334081244,2022,COMUNA 8
248598,48219,2022-05-01,Departamento,50.0,50.0,2,1,3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Lugano,U,-58.4734707568032,-34.6617690761634,8442.76574434091,2022,COMUNA 8
249695,45913,2022-05-01,Departamento,68.0,57.0,2,0,3,,0,,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Villa Lugano,U,-58.4802414803463,-34.6743106544852,10131.3188932091,2022,COMUNA 8
249799,46897,2022-07-01,Departamento,45.0,45.0,1,1,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Lugano,S,-58.4866919902466,-34.6688220303749,8659.84414681403,2022,COMUNA 8
249998,43947,2021-06-01,Departamento,49.0,49.0,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,S,-58.462972510268,-34.6853394147918,6042.83602407606,2021,COMUNA 8
250201,43610,2022-10-01,Departamento,20.0,20.0,1,1,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Lugano,U,-58.4804661364438,-34.6869315102529,5562.28243641353,2022,COMUNA 8
250762,45917,2021-08-01,Departamento,65.0,70.0,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,S,-58.4715118756449,-34.6744163657508,8461.17739572459,2021,COMUNA 8
250801,46569,2022-11-01,Departamento,88.0,88.0,2,1,3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Lugano,S,-58.4845419147863,-34.6706516078006,2424992.53327065,2022,COMUNA 8
251121,46242,2022-01-01,Departamento,69.0,60.0,3,1,4,0.0,No,40 años,0,Sí,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4802093980199,-34.6725076728486,7355.33507225559,2022,COMUNA 8
251265,48544,2022-01-01,Departamento,0.0,42.0,2,1,3,0.0,0,40 años,0,0,0,0,Sí,No,0,No,0,0,No,0,0,0,0,0,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4821669176244,-34.6598602744431,7985.79236416322,2022,COMUNA 8
251854,42956,2021-02-01,Departamento,28.0,28.0,1,1,2,0.0,No,50 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4717990427808,-34.6906432388913,5500.18768871026,2021,COMUNA 8
251917,43941,2021-12-01,Departamento,58.0,54.0,2,1,3,0.0,0,0 años,0,Sí,0,No,0,0,0,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,N,-58.4760686702136,-34.685181487516,12009.1606471324,2021,COMUNA 8
252313,47225,2022-05-01,Departamento,20.0,20.0,0,1,1,,0,,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Villa Lugano,U,-58.4888419712125,-34.666992416904,4373.35265556859,2022,COMUNA 8
253305,45915,2021-09-01,Departamento,55.0,55.0,2,1,3,0.0,No,35 años,0,No,0,No,Sí,Sí,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,N,-58.4758766836787,-34.6743635882243,7213.2799623326,2021,COMUNA 8
253418,48220,2021-06-01,Departamento,55.0,55.0,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,N,-58.4712886820951,-34.66179543306,6568.30002616963,2021,COMUNA 8
253815,46904,2022-12-01,Departamento,68.0,43.0,1,1,2,,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Lugano,N,-58.4714162042723,-34.6690073979571,9529.74423636517,2022,COMUNA 8
253893,44274,2021-09-01,Departamento,50.0,50.0,2,1,3,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4673060925095,-34.6834839397803,5746.57970332497,2021,COMUNA 8
253896,48219,2021-12-01,Departamento,58.0,58.0,2,1,3,0.0,0,41 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4734707568032,-34.6617690761634,6987.14801287703,2021,COMUNA 8
254014,44274,2022-07-01,Departamento,50.0,50.0,2,1,3,,0,,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Villa Lugano,U,-58.4673060925095,-34.6834839397803,6106.68320008093,2022,COMUNA 8
254410,43286,2021-08-01,Departamento,66.0,66.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,S,-58.4695843374861,-34.6888665994967,8710.03555442237,2021,COMUNA 8
254585,43946,2021-07-01,Departamento,69.0,69.0,3,1,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,S,-58.4651552106615,-34.6853131912527,7397.30876775179,2021,COMUNA 8
254788,45250,2022-08-01,Departamento,40.0,40.0,2,1,3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Lugano,U,-58.4912180679122,-34.6777835805202,5302.51494678216,2022,COMUNA 8
254974,44271,2021-06-01,Departamento,30.0,28.0,1,1,1,0.0,No,10 años,No,Sí,No,No,No,No,No,No,Sí,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4738540263948,-34.6834049228207,6042.83602407606,2021,COMUNA 8
255208,47562,2022-05-01,Departamento,46.0,46.0,1,1,2,,,29,,,,,,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Lugano,U,-58.4713524375198,-34.6654014166283,6754.21259547273,2022,COMUNA 8
255303,43619,2022-03-01,Departamento,49.0,49.0,2,1,3,0.0,No,40 años,No,Sí,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4608214837371,-34.6871685928244,5624.63706794175,2022,COMUNA 8
256854,47575,2022-11-01,Departamento,59.0,55.0,2,1,3,,0.0,50.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,0,,1.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Villa Soldati,U,-58.4429839819907,-34.6657405493746,4713.29938439388,2022,COMUNA 8
257802,64995,2021-08-01,Departamento,50.0,42.0,1,1,2,0.0,No,50 años,No,No,No,No,No,Sí,No,Sí,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Riachuelo,U,-58.4783854083515,-34.569736793922,9207.75187181793,2021,COMUNA 8
257969,43949,2022-05-01,Departamento,60.0,60.0,2,1,3,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,Capital Federal,Capital Federal,Villa Lugano,S,-58.4586071010319,-34.6853917446605,2532.82972330227,2022,COMUNA 8
258158,44602,2021-07-01,Departamento,33.0,33.0,1,1,2,0.0,0,0 años,0,0,0,0,Sí,No,0,No,0,0,No,0,0,0,0,0,No,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,N,-58.4694568797914,-34.681654652195,7652.38838043289,2021,COMUNA 8
258252,46897,2021-11-01,Departamento,70.0,60.0,2,1,3,0.0,No,0,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,S,-58.4866919902466,-34.6688220303749,12465.5087532041,2021,COMUNA 8
259628,43941,2022-01-01,Departamento,42.0,40.0,1,1,2,0.0,0,1 años,0,Sí,0,No,0,0,0,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,N,-58.4760686702136,-34.685181487516,9456.85937861433,2022,COMUNA 8
259678,44273,2021-10-01,Departamento,49.0,49.0,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,S,-58.4694887399695,-34.6834576398604,6504.72911229846,2021,COMUNA 8
259884,42627,2022-12-01,Departamento,40.0,40.0,1,1,1,,0.0,10.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Lugano,U,-58.471830964414,-34.6924462219955,6166.30509411864,2022,COMUNA 8
260098,44931,2022-04-01,Departamento,35.0,33.0,1,1,2,0.0,No,   0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,   0,Capital Federal,Capital Federal,Villa Lugano,S,-58.4694250224433,-34.6798516639696,6832.47703356858,2022,COMUNA 8
