,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,Amoblado,Antiguedad,Cisterna,Gimnasio,Laundry,Calefaccion,AireAC,Jacuzzi,SalonFiestas,Cocheras,LONGITUDE,LATITUDE,precio_pesos_constantes,ITE_TIPO_PROD_encoded
843,65.0,60.0,2,1,3,0,20,0,0,0,0,0,0,0,0,-58.565252677019,-34.4352025288048,9270.47072735589,2
844,45.0,45.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.5609340547572,-34.4370611547447,7142.22915507069,0
845,55.0,50.0,1,1,2,0,8,0,0,0,0,0,0,0,1,-58.3895872638306,-34.6050451266953,7936.19979968045,2
846,30.0,30.0,1,1,2,0,3,0,0,0,0,0,0,0,0,-58.5699084034133,-34.4513735024819,5194.62170600413,2
847,32.0,30.0,1,1,1,0,28,0,0,0,0,0,0,0,0,-58.5566486819708,-34.440722619549,5562.28243641353,2
848,75.0,60.0,1,1,2,0,15,0,1,0,0,1,0,0,1,-58.539304926867,-34.4445490649943,21691.1540051916,2
849,38.0,38.0,0,1,1,0,17,0,0,0,0,0,0,0,0,-58.5545058554425,-34.4425532986232,6306.88664511081,2
850,35.0,35.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.5699421498884,-34.4531764741442,6504.72911229846,2
851,48.0,48.0,1,1,2,0,30,0,0,1,0,0,0,0,0,-58.5566486819708,-34.440722619549,7900.82798841317,2
852,48.0,44.0,1,1,2,0,8,0,0,1,0,0,0,0,0,-58.5545058554425,-34.4425532986232,8747.11782431243,2
853,50.0,44.0,1,1,2,0,6,0,0,0,0,0,0,0,1,-58.5416137949749,-34.4517336301734,7597.59259401439,2
854,42.0,39.0,1,1,2,0,13,0,0,0,0,1,0,0,1,-58.5588584019333,-34.4424978742232,9270.47072735589,2
855,90.0,60.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.5630766010329,-34.4352303690299,8747.11782431243,1
