,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,Amoblado,Antiguedad,Cisterna,Gimnasio,Laundry,Calefaccion,AireAC,Jacuzzi,SalonFiestas,Cocheras,LONGITUDE,LATITUDE,precio_pesos_constantes,ITE_TIPO_PROD_encoded
2818,88.0,77.0,2,1,3,0,0,0,0,0,0,0,0,0,1,-58.4841237711718,-34.5245820214687,22957.1651412987,0
2819,30.0,30.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.4882241532366,-34.5101048231601,6737.04086630912,2
2820,32.0,32.0,2,1,3,0,2,0,0,1,0,0,0,0,0,-58.5344264818675,-34.5347806869942,5673.69099274023,2
2821,84.0,84.0,2,2,3,0,15,0,0,0,1,1,0,0,1,-58.485790041325,-34.495707123331,22396.1486555535,2
2822,48.0,54.0,1,2,2,0,11,0,0,0,0,0,0,0,1,-58.404426942835,-34.5796273736873,18205.6566992551,2
2823,330.0,330.0,4,3,5,0,30,0,0,1,0,0,0,0,3,-58.488031845542,-34.4992866725835,135320.649350296,2
2824,35.0,35.0,0,1,1,0,30,0,0,0,0,0,0,0,0,-58.4732948560055,-34.5283199755299,6346.07718344936,2
2825,91.0,86.0,2,2,3,0,13,0,0,1,0,1,0,0,1,-58.4774927906708,-34.5192521875503,19264.8771640427,2
2826,27.0,27.0,0,1,1,0,30,0,0,0,1,1,0,0,0,-58.4794798679747,-34.508407637989,9496.99074251798,2
2827,43.0,43.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.4950805818261,-34.5280551841263,7524.59808420301,1
2828,50.0,50.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.4859500278636,-34.5047222646849,7002.17565355967,1
2829,40.0,40.0,1,1,2,0,10,0,0,0,0,0,0,0,1,-58.5103955406002,-34.5314735178149,11124.5648728271,2
2830,50.0,50.0,1,1,2,0,3,0,0,0,0,0,0,0,1,-58.4794798679747,-34.508407637989,18664.3619023337,2
2831,45.0,40.0,1,1,2,0,6,0,1,0,1,1,0,0,1,-58.4731678390937,-34.5211078501963,17077.580068041,2
2832,55.0,55.0,2,1,3,0,40,0,0,0,0,0,0,0,0,-58.5256130034044,-34.529480937931,9197.54302411993,2
2833,156.0,145.0,3,2,4,0,40,0,0,1,0,0,0,0,1,-58.4774291171916,-34.5156461274655,36008.3218716522,2
2834,76.0,53.0,0,1,1,0,4,0,1,1,1,1,0,0,1,-58.4773018041707,-34.5084340005887,12498.9010213737,2
2835,130.0,130.0,3,3,4,0,0,0,0,0,0,0,0,0,0,-58.4711162678356,-34.5283462410415,47163.2490869199,0
2836,43.0,40.0,1,1,2,0,40,0,0,0,0,0,0,0,0,-58.4994700171221,-34.529804768372,8372.39202123499,2
2837,45.0,43.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.48374011018,-34.5029457112475,9170.6317669011,1
2838,54.0,48.0,1,1,2,0,8,0,1,1,1,1,0,0,1,-58.4794798679747,-34.508407637989,20151.2894018066,2
2839,51.0,48.0,1,1,2,0,40,0,0,1,0,0,0,0,0,-58.4879998042251,-34.4974836455303,8407.42403349713,2
2840,55.0,55.0,2,1,3,0,40,0,0,1,1,0,0,0,0,-58.4794161346852,-34.5048015747306,10975.5954676432,2
2841,73.0,73.0,2,2,3,0,0,0,0,0,0,0,0,0,1,-58.4946618456071,-34.5046159746561,21075.4586564755,0
2842,189.0,160.0,3,3,4,0,2,0,0,0,0,0,0,0,1,-58.4690326875848,-34.5337815663938,64076.4590354204,2
2843,220.0,180.0,3,3,4,0,0,0,1,1,0,0,0,0,2,-58.4857580525449,-34.493904093383,32993.0956907572,0
2844,55.0,55.0,2,1,3,0,50,0,0,1,0,0,0,0,0,-58.4904022497186,-34.5100782647175,10509.2800418714,2
2845,48.0,48.0,1,1,2,0,0,0,0,0,1,0,0,0,0,-58.5299371458368,-34.5276234391428,7900.82798841317,2
2846,29.0,29.0,1,1,2,0,3,0,0,0,0,0,0,0,0,-58.5298382197075,-34.5222144859652,5643.44856315226,2
2847,40.0,40.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.4951128123408,-34.5298581963224,8248.27392268929,0
2848,30.0,30.0,0,1,1,0,35,0,0,0,0,0,0,0,0,-58.4862702142303,-34.5227525054561,5324.00807810539,2
2849,220.0,180.0,3,3,4,0,0,0,0,0,0,0,0,0,2,-58.4857580525449,-34.493904093383,67255.8971524406,0
2850,108.0,98.0,3,1,4,0,40,0,0,1,0,0,0,0,0,-58.4732948560055,-34.5283199755299,20335.4568798671,2
2851,46.0,44.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.4773336281844,-34.5102370331463,9825.67689310832,1
2852,78.0,70.0,3,1,4,0,13,0,0,1,0,0,0,0,1,-58.4862381827911,-34.5209494838955,18559.6119092046,2
2853,52.0,52.0,0,1,1,0,0,0,0,0,0,0,0,0,1,-58.4856621032555,-34.4884950001849,15100.2640106928,0
2854,85.0,85.0,2,1,3,0,40,0,0,1,0,1,0,0,0,-58.4819772342876,-34.5264115016336,15404.7864378313,2
2855,85.0,85.0,2,1,3,0,40,0,0,1,0,1,0,0,0,-58.4819772342876,-34.5264115016336,14912.6683785692,2
2856,165.0,151.0,3,2,4,0,0,0,0,0,0,0,0,0,1,-58.483612314053,-34.4957335899499,61899.1833743093,0
2857,84.0,78.0,2,2,3,0,0,0,0,1,0,1,0,0,1,-58.492483895451,-34.5046426053736,24018.3212942648,0
2858,84.0,77.0,2,2,3,0,9,0,0,0,0,0,0,0,1,-58.4816579289473,-34.5083812365764,23325.6475314998,2
2859,53.0,50.0,1,1,2,0,31,0,0,0,0,1,0,0,0,-58.5058435059736,-34.5207093133842,11332.280684731,2
2860,130.0,130.0,3,2,4,0,0,0,0,0,0,1,0,0,0,-58.4668539529961,-34.5338077594845,43081.2482803542,0
2861,122.0,108.0,4,2,5,0,39,0,0,1,1,0,0,0,1,-58.4732948560055,-34.5283199755299,37987.9629700719,2
2862,49.0,44.0,2,1,3,0,11,0,0,1,0,1,0,0,1,-58.4775246316533,-34.5210552167543,14052.0280490664,2
2863,64.0,60.0,1,2,2,0,5,0,0,0,0,1,0,0,1,-58.4731360919181,-34.5193048174658,14192.6444011565,2
2864,66.0,62.0,2,1,3,0,15,0,0,1,0,1,0,0,0,-58.4668539529961,-34.5338077594845,15349.3853722641,2
2865,178.0,171.0,3,3,4,0,30,0,0,1,0,1,0,0,2,-58.4816579289473,-34.5083812365764,53685.6061628492,2
2866,35.0,35.0,1,1,1,0,51,0,0,0,0,0,0,0,0,-58.4773018041707,-34.5084340005887,9989.40542245834,2
2867,86.0,79.0,2,2,3,0,0,0,0,0,0,0,0,0,1,-58.4752190774157,-34.5138694256637,24059.0432143789,0
2868,83.0,72.0,3,2,4,0,12,0,0,1,0,0,0,0,0,-58.4902096608251,-34.4992601248179,22183.3669921058,2
