,Unnamed: 0.1,Unnamed: 0,id_grid,MesListing,TIPOPROPIEDAD,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,SitioOrigen,Amoblado,Antiguedad,Cisterna,AccesoInternet,BusinessCenter,Gimnasio,Laundry,Calefaccion,SalonDeUsosMul,AireAC,Recepcion,Estacionamiento,Jacuzzi,AreaJuegosInfantiles,Chimenea,Ascensor,SalonFiestas,Seguridad,Pileta,Cocheras,PistaJogging,EstacionamientoVisitas,Lobby,LocalesComerciales,SistContraIncendios,AreaParrillas,CanchaTennis,AreaCine,ITE_ADD_CITY_NAME,ITE_ADD_STATE_NAME,ITE_ADD_NEIGHBORHOOD_NAME,ITE_TIPO_PROD,LONGITUDE,LATITUDE,year,precio_por_m2,precio_pesos_constantes
4224,324,11783,66534,2021-12-01,Departamento,40.0,40.0,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,San Miguel,Bs.As. G.B.A. Norte,Muñiz,U,-58.7092282938415,-34.5577054674056,2021,152.843862781685,6113.7545112674
2663,1156,39161,66220,2021-03-01,Departamento,65.0,60.0,2,1,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,San Miguel,Bs.As. G.B.A. Norte,Bella Vista,S,-58.6765775720838,-34.5599616736336,2021,58.3141188287495,3498.84712972497
2136,2307,77678,71462,2022-01-01,Departamento,65.0,85.0,2,1,3,0.0,Sí,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,U,-58.7239240970106,-34.5304488375825,2022,91.47811686502752,7775.63993352734
2654,534,18620,67862,2022-06-01,Departamento,200.0,18.0,1,1,1,,0,5.0,,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,San Miguel,Bs.As. G.B.A. Norte,Bella Vista,U,-58.6829335698568,-34.550857495848,2022,151.44773413516333,2726.05921443294
4413,332,12061,69822,2022-02-01,Departamento,32.0,30.0,0,1,1,0.0,0,10.0,0,0,0,0,0,Sí,0,Sí,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,U,-58.7132168678359,-34.5396162244715,2022,167.26554489266266,5017.96634677988
2688,162,5123,68840,2022-02-01,Departamento,40.0,40.0,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,San Miguel,Bs.As. G.B.A. Norte,Muñiz,U,-58.702433843447,-34.5451770801287,2022,165.592889443736,6623.71557774944
4486,2553,86316,70804,2021-08-01,Departamento,45.0,55.0,2,1,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,S,-58.7239984319119,-34.5340544540531,2021,158.36428280767944,8710.03555442237
2386,2006,67667,70814,2022-07-01,Departamento,42.0,42.0,1,1,2,,0,0.0,,0,,0,0,0,0,0,,,0,,,,,0,0,1,,,,,,0.0,,,San Miguel,Bs.As. G.B.A. Norte,,N,-58.7022135750893,-34.5343601214942,2022,177.74721155201215,7465.38288518451
2364,2156,72821,66879,2021-04-01,Departamento,160.0,40.0,2,2,4,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,San Miguel,Bs.As. G.B.A. Norte,Bella Vista,S,-58.6743261055517,-34.556385894752,2021,210.06526960679,8402.6107842716
3209,5291,176593,70805,2021-03-01,Departamento,38.0,38.0,2,1,3,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,U,-58.7218199610197,-34.5340851955555,2021,176.4769385606892,6706.12366530619
462,3693,124843,68510,2022-07-01,Departamento,55.0,55.0,2,1,3,,0,20.0,,0,,0,0,0,0,0,,,0,,,,,0,0,0,,,,,,0.0,,,San Miguel,Bs.As. G.B.A. Norte,Muñiz,U,-58.7046493951881,-34.5469494983459,2022,203.60135141412363,11198.0743277768
1067,2148,72607,71467,2022-05-01,Departamento,45.0,45.0,0,1,1,,0,4.0,,1,0,0,1,1,0,0,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,San Miguel,Bs.As. G.B.A. Norte,San Miguel,U,-58.7130321787068,-34.5306021362076,2022,135.08425190945465,6078.79133592546
317,271,9618,68837,2022-03-01,Departamento,70.0,70.0,3,2,4,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,S,-58.708970179615,-34.5450857509752,2022,188.11495210507573,13168.0466473553
2842,5462,182407,69821,2022-07-01,Departamento,42.0,40.0,1,1,2,,0,6.0,,1,,0,0,0,0,0,,,0,,,,,0,0,0,,,,,,0.0,,,San Miguel,Bs.As. G.B.A. Norte,,U,-58.7153954926552,-34.5395856321623,2022,158.63938631017075,6345.57545240683
1042,4115,137965,71460,2021-09-01,Departamento,55.0,55.0,2,1,3,0.0,No,5.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,San Miguel,Bs.As. G.B.A. Norte,,U,-58.7282808412517,-34.5303872463261,2021,122.40717511837146,6732.39463151043
314,2138,72348,67192,2021-04-01,Departamento,42.0,40.0,1,1,2,0.0,No,0.0,No,Sí,No,No,No,Sí,No,No,No,No,No,No,No,No,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,U,-58.7091545305415,-34.5540998369789,2021,210.06526960679,8402.6107842716
1089,5836,195054,71459,2022-04-01,Departamento,40.0,40.0,1,1,2,0.0,No,6.0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,No,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,U,-58.7304592084097,-34.5303563924545,2022,141.973548749477,5678.94194997908
4241,4480,148571,69164,2022-12-01,Departamento,38.0,35.0,0,1,1,,0.0,12.0,,1.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,San Miguel,Bs.As. G.B.A. Norte,,U,-58.7132907664594,-34.543221855802,2022,128.13101494272487,4484.58552299537
1811,5621,187368,70148,2021-11-01,Departamento,64.0,42.0,1,1,2,0.0,No,6.0,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,U,-58.7197156472699,-34.5377215206526,2021,161.88972406758572,6799.3684108386
3006,1650,55543,68510,2021-07-01,Departamento,46.0,40.0,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,U,-58.7046493951881,-34.5469494983459,2021,216.81767077893173,8672.70683115727
727,473,16482,69826,2021-12-01,Departamento,62.0,62.0,2,1,3,0.0,0,0.0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,U,-58.7045023357805,-34.5397382052739,2021,147.91341559517903,9170.6317669011
240,4110,137793,68839,2021-10-01,Departamento,36.0,36.0,1,1,2,0.0,No,0.0,No,No,No,No,Sí,No,No,Sí,Sí,No,No,No,No,Sí,Sí,No,Sí,0,0.0,No,0.0,0.0,0.0,0.0,No,0,San Miguel,Bs.As. G.B.A. Norte,Muñiz,U,-58.7046126254372,-34.5451466759293,2021,206.4993368983636,7433.97612834109
3506,5544,184932,69831,2021-06-01,Departamento,45.0,45.0,2,1,3,0.0,No,0.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,N,-58.6936090972727,-34.5398898072853,2021,105.092800418714,4729.17601884213
851,4782,159279,70156,2021-11-01,Departamento,45.0,35.0,1,1,2,0.0,0,0.0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,U,-58.702286984831,-34.5379657766421,2021,148.93854614217886,5212.84911497626
3230,5301,176748,68183,2021-12-01,Departamento,50.0,50.0,1,1,2,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2,0.0,No,0.0,0.0,0.0,0.0,No,0,San Miguel,Bs.As. G.B.A. Norte,Muñiz,U,-58.7003284131838,-34.548813097882,2021,218.348375402408,10917.4187701204
4073,2302,77583,67847,2022-09-01,Departamento,60.0,60.0,2,1,3,,,15.0,,,,,,,,,,,,,,,,,,1,,,,,,,,,San Miguel,Bs.As. G.B.A. Norte,San Miguel,U,-58.715617509553,-34.5504025070435,2022,137.96314536179884,8277.78872170793
4343,5992,200737,68841,2021-06-01,Departamento,32.0,32.0,1,1,1,0.0,No,0.0,No,Sí,No,No,Sí,Sí,Sí,Sí,No,No,No,No,No,No,No,No,Sí,0,0.0,No,0.0,0.0,0.0,0.0,No,0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,U,-58.7002550581947,-34.5452074454761,2021,123.15562549068062,3940.98001570178
4690,4535,150444,70149,2021-02-01,Departamento,35.0,30.0,1,1,1,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,S,-58.717537075951,-34.5377521885935,2021,66.20596291966034,1986.17888758981
215,5722,190549,70482,2021-03-01,Departamento,42.0,40.0,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,U,-58.7087859105512,-34.5360716507779,2021,153.0745619254675,6122.9824770187
522,4852,161694,70482,2021-11-01,Departamento,42.0,40.0,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,U,-58.7087859105512,-34.5360716507779,2021,169.98421027096498,6799.3684108386
2913,4474,148408,70803,2022-09-01,Departamento,40.0,45.0,1,1,2,,0.0,5.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,1,,,,,,0.0,,,San Miguel,Bs.As. G.B.A. Norte,,U,-58.7261768995022,-34.5340236737162,2022,169.3515858409382,7620.82136284222
4580,5957,199447,69818,2021-10-01,Departamento,45.0,45.0,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,U,-58.7219313473795,-34.5394936221773,2021,129.06208556147735,5807.79385026648
1135,6031,202390,70484,2021-08-01,Departamento,20.0,20.0,0,1,1,0.0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,U,-58.7044288256698,-34.5361325553326,2021,199.0865269582255,3981.73053916451
4896,978,33502,69492,2021-09-01,Departamento,56.0,56.0,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,U,-58.7154324872544,-34.5413884460625,2021,137.39580880633517,7694.16529315477
817,613,21247,66224,2021-02-01,Departamento,33.0,33.0,1,1,2,0.0,No,15.0,0,Sí,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,San Miguel,Bs.As. G.B.A. Norte,Bella Vista,U,-58.6678607538093,-34.5600811009045,2021,157.4127789698221,5194.62170600413
540,3907,131689,69831,2021-04-01,Departamento,50.0,40.0,1,1,2,0.0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,U,-58.6936090972727,-34.5398898072853,2021,161.05004003187224,6442.00160127489
1675,816,28399,68838,2022-02-01,Departamento,67.0,67.0,2,1,3,0.0,No,30.0,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,U,-58.7067914041613,-34.5451162328781,2022,149.7900402023851,10035.9326935598
1152,5534,184595,60949,2021-05-01,Departamento,43.0,40.0,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,San Miguel,Bs.As. G.B.A. Norte,Bella Vista,N,-58.6924164940504,-34.5885963920851,2021,149.12668378569225,5965.06735142769
3929,5261,175525,72450,2022-09-01,Departamento,90.0,150.0,2,1,3,,0.0,5.0,,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1,,0.0,,,,0.0,0.0,,San Miguel,Bs.As. G.B.A. Norte,San Miguel,U,-58.7216343830387,-34.5250711398227,2022,56.9371711016948,8540.57566525422
145,874,30189,70149,2022-08-01,Departamento,48.0,48.0,1,1,2,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,1.0,0,,,,,,1.0,,,San Miguel,Bs.As. G.B.A. Norte,San Miguel,N,-58.717537075951,-34.5377521885935,2022,130.81862533179665,6279.29401592624
3846,5981,200474,68839,2021-09-01,Departamento,40.0,40.0,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,N,-58.7046126254372,-34.5451466759293,2021,150.27666588192923,6011.06663527717
295,3163,106480,70809,2022-02-01,Departamento,35.0,35.0,1,1,1,0.0,No,0.0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,U,-58.7131060445148,-34.5342077732166,2022,108.96155495864885,3813.65442355271
4300,5352,178754,64221,2021-08-01,Departamento,35.0,35.0,2,1,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,N,-58.7312807178208,-34.5700179122954,2021,106.65349658476372,3732.87238046673
4739,5690,189446,71463,2021-08-01,Departamento,55.0,35.0,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,N,-58.721745719936,-34.5304795749668,2021,135.09442900736744,4728.30501525786
1805,2242,75740,68838,2021-02-01,Departamento,106.0,98.0,3,2,4,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,U,-58.7067914041613,-34.5451162328781,2021,124.72080926780612,12222.639308245
1136,5993,200777,68188,2021-04-01,Departamento,76.0,38.0,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,San Miguel,Bs.As. G.B.A. Norte,Bella Vista,N,-58.6894339686805,-34.5489643620917,2021,257.9748924995666,9803.04591498353
4028,389,14097,67194,2021-11-01,Departamento,40.0,40.0,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,San Miguel,Bs.As. G.B.A. Norte,Muñiz,U,-58.704796506859,-34.5541607823365,2021,226.64561369462,9065.8245477848
3721,366,13263,69820,2021-05-01,Departamento,40.0,40.0,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,N,-58.7175741141883,-34.5395550010101,2021,122.01274127920276,4880.50965116811
1064,2513,85423,71464,2021-01-01,Departamento,30.0,30.0,1,1,2,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,U,-58.7195673395641,-34.5305102735217,2021,157.22795784835336,4716.8387354506
463,1266,42862,63231,2021-06-01,Departamento,35.0,35.0,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,S,-58.7379314694875,-34.5753333299719,2021,112.59942902005083,3940.98001570178
2671,2092,70325,71136,2022-01-01,Departamento,73.0,73.0,2,1,4,0.0,0,8.0,0,Sí,0,0,0,0,0,Sí,Sí,0,0,0,0,Sí,Sí,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,U,-58.7174259809781,-34.5323437479355,2022,158.3340230818233,11558.3836849731
794,1236,42099,69494,2022-10-01,Departamento,46.0,40.0,1,1,2,,0.0,25.0,,,,,,,,,,,,,,,,,0.0,0,,,,,,0.0,,,San Miguel,Bs.As. G.B.A. Norte,San Miguel,U,-58.7110751404763,-34.5414495959331,2022,154.50784545593152,6180.31381823726
200,1846,62442,67520,2021-06-01,Departamento,46.0,46.0,1,1,2,0.0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,San Miguel,Bs.As. G.B.A. Norte,Muñiz,U,-58.7112966137765,-34.5522664919826,2021,171.34695720442522,7881.96003140356
1599,4632,153982,63583,2021-01-01,Departamento,68.0,55.0,1,1,2,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0,San Miguel,Bs.As. G.B.A. Norte,Bella Vista,S,-58.6877649737839,-34.5742341717667,2021,59.28424524117291,3260.63348826451
4021,5541,184772,67192,2021-08-01,Departamento,42.0,40.0,1,1,2,0.0,No,0.0,No,Sí,No,No,No,Sí,No,No,No,No,No,No,No,No,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,U,-58.7091545305415,-34.5540998369789,2021,205.30798092567025,8212.31923702681
2449,5666,188812,67182,2021-04-01,Departamento,40.0,40.0,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,San Miguel,Bs.As. G.B.A. Norte,,N,-58.7309444517317,-34.5537927783556,2021,91.02828349627576,3641.13133985103
1204,2399,80939,69830,2022-05-01,Departamento,42.0,42.0,1,1,2,,0,3.0,,1,0,0,0,1,0,0,0,0,0,,0,,0,0,0,1,,0,,,,0.0,0,,San Miguel,Bs.As. G.B.A. Norte,Muñiz,U,-58.6957877514799,-34.5398595645721,2022,156.7942209663312,6585.35728058591
1744,1750,58848,68511,2021-08-01,Departamento,30.0,30.0,1,1,2,0.0,No,0.0,No,No,No,No,No,No,Sí,No,No,No,No,No,No,No,No,Sí,Sí,0,0.0,No,0.0,0.0,0.0,0.0,No,0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,S,-58.7024705662553,-34.5469799045816,2021,165.90543913185465,4977.16317395564
4666,927,31806,68840,2022-12-01,Departamento,55.0,55.0,2,1,3,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,San Miguel,Bs.As. G.B.A. Norte,Muñiz,N,-58.702433843447,-34.5451770801287,2022,193.6525566748,10650.890617114
3472,3900,131533,62575,2022-12-01,Departamento,55.0,30.0,1,1,2,,,8.0,,,,,,,,,,,,,,,,,,1,,,,,,,,,San Miguel,Bs.As. G.B.A. Norte,San Miguel,U,-58.733647280264,-34.5790009070816,2022,220.49212154727263,6614.76364641818
2778,347,12512,70151,2021-01-01,Departamento,30.0,30.0,1,1,1,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,U,-58.7131799234472,-34.5378134079544,2021,168.83539097809734,5065.06172934292
3347,811,28220,67848,2021-01-01,Departamento,48.0,40.0,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,S,-58.7134386030993,-34.5504331116482,2021,85.47291668266175,3418.91666730647
2095,5259,175513,67517,2021-12-01,Departamento,55.0,40.0,1,1,2,0.0,No,12.0,No,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,U,-58.7178334739942,-34.5521746720201,2021,191.05482847710624,7642.19313908425
1699,1355,45397,69826,2022-03-01,Departamento,34.0,34.0,0,1,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,U,-58.7045023357805,-34.5397382052739,2022,149.3854031422659,5079.10370683704
964,209,7157,69822,2021-01-01,Departamento,36.0,36.0,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,U,-58.7132168678359,-34.5396162244715,2021,193.45721882907,6964.45987784652
539,5016,166977,69154,2021-11-01,Departamento,40.0,40.0,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,U,-58.7350778048647,-34.5429141435808,2021,135.987368216772,5439.49472867088
406,4148,138741,70487,2021-07-01,Departamento,50.0,50.0,1,1,2,0.0,0,10.0,Sí,0,0,0,Sí,0,0,0,0,0,0,0,0,0,Sí,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,U,-58.6978931738724,-34.5362236208732,2021,132.64139859417,6632.0699297085
1232,5324,177915,67521,2022-01-01,Departamento,55.0,46.0,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,San Miguel,Bs.As. G.B.A. Norte,Muñiz,U,-58.7091176538055,-34.5522970209137,2022,180.45697848080505,8301.02101011703
4446,3853,130107,67846,2021-03-01,Departamento,50.0,45.0,1,1,2,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,S,-58.7177964127187,-34.5503718635802,2021,174.94235648624843,7872.40604188118
3836,4776,159074,69169,2022-11-01,Departamento,42.0,34.0,1,1,2,,0.0,20.0,,,,,,,,,,,,,,,,,0.0,0,,,,,,0.0,,,San Miguel,Bs.As. G.B.A. Norte,Muñiz,U,-58.7023971239007,-34.5433742551082,2022,155.95475904244472,5302.46180744312
309,1594,53635,70808,2021-02-01,Departamento,37.0,37.0,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,U,-58.7152845285731,-34.534177187054,2021,165.17080146277053,6111.31965412251
4750,4084,136981,68511,2021-09-01,Departamento,37.0,37.0,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,San Miguel,Bs.As. G.B.A. Norte,Muñiz,U,-58.7024705662553,-34.5469799045816,2021,181.9566116624441,6732.39463151043
2554,3638,122952,68838,2022-05-01,Departamento,50.0,48.0,1,1,2,,0,15.0,,1,,0,0,0,0,1,,,0,,,,,0,0,0,,,,,,0.0,,,San Miguel,Bs.As. G.B.A. Norte,,U,-58.7067914041613,-34.5451162328781,2022,193.4800483078125,9287.042318775
1242,3908,131697,70812,2021-06-01,Departamento,60.0,55.0,2,1,3,0.0,0,0.0,0,0,0,0,Sí,0,0,Sí,0,0,0,0,0,Sí,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,N,-58.7065705726696,-34.534299298691,2021,119.4236368394478,6568.30002616963
656,3371,113235,68838,2021-08-01,Departamento,106.0,106.0,3,1,4,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,S,-58.7067914041613,-34.5451162328781,2021,140.86310869685755,14931.4895218669
1815,2944,99718,68835,2022-05-01,Departamento,50.0,55.0,2,1,3,,0,12.0,,,,,,,,,,,,,,,,,,1,,,,,,,,,San Miguel,Bs.As. G.B.A. Norte,San Miguel,U,-58.7133277206948,-34.5450246706155,2022,168.85531488681818,9287.042318775
2408,4520,149838,69494,2022-01-01,Departamento,40.0,40.0,1,1,2,0.0,No,40.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,San Miguel,Bs.As. G.B.A. Norte,San Miguel,U,-58.7110751404763,-34.5414495959331,2022,183.8833768063897,7355.33507225559
2425,267,9444,69831,2021-03-01,Departamento,40.0,40.0,1,1,2,0.0,Sí,10.0,No,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0,San Miguel,Bs.As. G.B.A. Norte,Muñiz,U,-58.6936090972727,-34.5398898072853,2021,182.23162133984223,7289.26485359369
