,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,Amoblado,Antiguedad,Cisterna,Gimnasio,Laundry,Calefaccion,AireAC,Jacuzzi,SalonFiestas,Cocheras,LONGITUDE,LATITUDE,precio_pesos_constantes,ITE_TIPO_PROD_encoded
8029,60.0,60.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.563441544902,-34.6876985138407,7465.74476093346,2
8030,40.0,40.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.5781385589879,-34.6568522360895,6331.32716167866,1
8031,40.0,40.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.5560167530995,-34.6409064182516,8144.69203245034,1
8032,45.0,45.0,2,1,3,0,35,0,0,1,0,1,0,0,1,-58.5603458570736,-34.6390477375703,7453.72262774369,2
8033,60.0,45.0,1,1,2,0,10,0,0,1,1,0,0,0,0,-58.5303694787522,-34.6700848082099,5860.67441486449,2
8034,42.0,42.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.5647086313693,-34.638991829043,6987.14801287703,2
8035,129.0,129.0,3,2,5,0,0,0,0,0,0,0,0,0,0,-58.5864385804187,-34.748714404677,16744.78404247,0
8036,140.0,130.0,3,3,4,0,30,0,0,0,0,0,0,0,1,-58.5647086313693,-34.638991829043,13256.2873669554,2
8037,60.0,60.0,2,1,3,0,0,0,0,0,0,0,0,0,1,-58.4960047212961,-34.7011686264457,6997.69425944994,1
8038,22.0,22.0,0,1,1,0,15,0,0,0,0,0,0,0,0,-58.5842887713618,-34.7505457163235,1683.74245597328,2
8039,33.0,25.0,1,1,2,0,1,0,0,0,0,0,0,0,0,-58.5858184298528,-34.7162626607928,2915.70594143748,2
8040,50.0,50.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.5906342206139,-34.7396430703945,3626.32981911392,0
8041,38.0,35.0,1,1,2,0,30,0,0,0,0,0,0,0,0,-58.5516202725132,-34.6391590866607,5458.70938506018,2
8042,50.0,50.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.5581644654234,-34.6390756333387,5643.44856315226,2
8043,42.0,40.0,1,1,2,0,1,0,0,0,0,0,0,0,1,-58.5827079474021,-34.6676130571708,7216.03909702836,2
8044,28.0,28.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.5626287262692,-34.6444285687466,5079.10370683704,2
8045,106.0,95.0,4,1,5,0,32,0,0,1,0,0,0,0,0,-58.5668900140064,-34.6389638162845,10975.5954676432,2
8046,65.0,65.0,2,1,3,0,15,0,0,0,1,0,0,0,0,-58.5625610695674,-34.6408227253485,10694.8093947144,2
8047,45.0,45.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.6007546650507,-34.6980340298582,3711.92238184092,2
8048,25.0,20.0,1,1,2,0,40,0,0,0,0,0,0,0,0,-58.571899525322,-34.6731629632591,3415.51601360821,2
