,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,Amoblado,Antiguedad,Cisterna,Gimnasio,Laundry,Calefaccion,AireAC,Jacuzzi,SalonFiestas,Cocheras,LONGITUDE,LATITUDE,precio_pesos_constantes,ITE_TIPO_PROD_encoded
664,111.0,11.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7311970527847,-34.671004280823,5856.47762455276,2
665,36.0,36.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.7289775430149,-34.6692324944876,6722.45161953476,2
666,90.0,60.0,1,2,3,0,0,0,0,0,0,0,0,0,1,-58.6854465410183,-34.6752521917168,7355.33507225559,1
667,60.0,60.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.7005744630807,-34.667828817971,7860.54151448666,2
668,25.0,20.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.6984660801408,-34.6714648270511,4326.64389841673,1
669,36.0,36.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.6897010780038,-34.6697833566004,8873.34679684232,2
670,37.0,37.0,1,1,2,0,7,0,0,0,0,0,0,0,0,-58.7223942166306,-34.6675224136207,4623.35347398923,2
671,24.0,24.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.6926537847843,-34.7076117121597,3498.84712972497,1
672,60.0,50.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7290524825344,-34.6728380192147,6706.12366530619,1
674,70.0,70.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.6962104729614,-34.6678896304935,6427.52637096675,1
675,60.0,60.0,1,1,2,1,8,1,0,0,1,0,0,0,0,-58.7245388068221,-34.6656887906097,5265.6943725028,2
676,45.0,45.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.6961002234067,-34.6624812451803,9489.87987727133,0
677,56.0,52.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.6939550644793,-34.6643143845115,6279.29401592624,1
678,52.0,49.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.728752804312,-34.6584159066368,3981.73053916451,1
680,60.0,60.0,1,1,2,1,8,1,0,0,1,0,0,0,0,-58.7289026168062,-34.6656269674821,5288.51469091802,2
681,35.0,35.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.6982820784423,-34.6624508645286,5562.28243641353,1
682,60.0,55.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7594489121797,-34.6651898349492,3498.84712972497,2
683,60.0,60.0,1,1,2,1,8,1,0,0,1,0,0,0,0,-58.7245388068221,-34.6656887906097,5909.93602103864,2
684,40.0,35.0,1,1,2,1,30,0,0,0,0,0,0,0,0,-58.707046448525,-34.6641317371943,4883.75580585339,2
685,60.0,60.0,1,1,2,1,8,1,0,0,1,0,0,0,0,-58.7245388068221,-34.6656887906097,6385.39601174807,2
686,55.0,45.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.7289775430149,-34.6692324944876,5530.18130445499,1
687,58.0,52.0,2,1,3,0,6,0,0,0,0,0,0,0,1,-58.7112619283754,-34.656859413561,6647.89351976259,2
688,70.0,50.0,1,1,2,1,0,0,0,0,0,1,0,0,1,-58.7223195803835,-34.663916873083,6732.39463151043,2
689,300.0,20.0,1,1,1,0,0,0,0,0,0,0,0,0,0,-58.7203986685904,-34.676567081367,4336.35341557864,2
690,50.0,50.0,2,1,3,0,0,0,0,1,0,0,0,0,1,-58.718290962279,-34.6802034094968,7213.2799623326,2
691,70.0,60.0,2,1,3,1,0,0,0,0,0,0,0,0,0,-58.7119667686578,-34.6911121952576,6376.9903170274,2
692,50.0,50.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.7223195803835,-34.663916873083,6331.32716167866,2
693,27.0,27.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7286779180219,-34.6548103727972,4081.98831801247,1
694,30.0,30.0,2,1,3,0,0,0,0,0,0,0,0,0,1,-58.728752804312,-34.6584159066368,4609.37022610322,2
695,50.0,50.0,1,1,2,0,2,0,0,0,0,0,0,0,0,-58.6854830742324,-34.6770549935329,7287.45147486748,2
696,28.0,28.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7221703476583,-34.6567057851767,3782.74375144573,1
697,70.0,70.0,2,1,3,0,30,0,0,1,0,0,0,0,0,-58.7112619283754,-34.656859413561,5666.1403423655,2
698,300.0,40.0,1,1,1,0,1,0,0,0,0,0,0,0,0,-58.7247256750206,-34.6747026245218,6718.84459666606,2
699,50.0,50.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.7377055007922,-34.6691083633439,5620.12230839346,1
700,15.0,15.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.7289026168062,-34.6656269674821,2488.58158697782,1
701,65.0,65.0,2,1,3,0,15,0,0,0,0,0,0,0,0,-58.7026826669382,-34.6641927757302,5218.68500065107,2
702,111.0,11.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7311970527847,-34.671004280823,5652.97068006332,2
703,40.0,40.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.724165319295,-34.6476610800848,2787.74104812791,2
704,45.0,45.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.6961002234067,-34.6624812451803,6987.14801287703,0
705,50.0,47.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.6923600331571,-34.6931894075238,5805.75367141638,2
706,50.0,50.0,1,1,2,0,30,0,0,0,1,0,0,0,0,-58.698355669316,-34.6660564512426,7376.39552140677,2
707,30.0,30.0,2,1,2,0,0,0,0,0,0,0,0,0,0,-58.6984660801408,-34.6714648270511,4748.49537125899,2
