,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,Amoblado,Antiguedad,Cisterna,Gimnasio,Laundry,Calefaccion,AireAC,Jacuzzi,SalonFiestas,Cocheras,LONGITUDE,LATITUDE,precio_pesos_constantes,ITE_TIPO_PROD_encoded
3372,32.0,32.0,0,1,1,0,20,0,0,0,0,0,0,0,0,-58.5245292604681,-34.4699820735092,7316.07522748082,2
3373,67.0,57.0,1,1,2,0,0,0,0,0,1,0,0,0,2,-58.5265421173252,-34.4609398717657,11482.1614123036,2
3374,220.0,220.0,3,4,4,0,0,0,1,1,0,1,0,0,2,-58.4942114394518,-34.4793736433415,130144.194364695,0
3375,31.0,31.0,0,1,1,0,15,0,0,0,1,1,0,0,0,-58.5201098251537,-34.4664302949014,6620.88498930379,2
3376,65.0,65.0,2,1,3,0,0,0,0,0,0,0,0,0,1,-58.5158863793058,-34.4736964222919,10451.5360392583,1
3377,35.0,35.0,0,1,1,0,20,0,0,0,0,1,0,0,0,-58.5201098251537,-34.4664302949014,7148.36817999286,2
3378,45.0,45.0,1,1,2,0,10,0,0,0,0,1,0,0,1,-58.5202733274601,-34.4754453373731,8408.59785561632,2
3379,92.0,92.0,3,2,4,1,0,0,0,0,0,1,0,0,1,-58.5338314213508,-34.5023269985102,32071.2848756816,0
3380,182.0,155.0,3,2,4,0,0,0,0,1,0,0,0,0,2,-58.5093225253496,-34.4719742530442,63123.3756075715,0
3381,90.0,90.0,2,2,3,0,10,0,1,1,0,0,0,0,1,-58.535546446613,-34.4770577746667,34864.1864846076,2
3382,95.0,85.0,2,2,3,0,5,0,0,1,0,1,0,0,1,-58.5136441309195,-34.4701173829972,36487.3958354373,2
3383,71.0,71.0,2,1,3,0,0,0,0,1,0,0,0,0,1,-58.5286860276545,-34.4591096593989,17304.8786910643,0
3384,33.0,25.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.5603687574739,-34.523631589824,6211.34275778962,1
3385,190.0,150.0,3,2,6,0,20,0,1,1,1,1,0,0,1,-58.535546446613,-34.4770577746667,75748.0507290858,2
3386,82.0,78.0,2,1,3,0,0,0,0,1,1,1,0,0,1,-58.51149960963,-34.4719473443649,17927.3844154694,0
