,Unnamed: 0.1,Unnamed: 0,id_grid,MesListing,TIPOPROPIEDAD,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,SitioOrigen,Amoblado,Antiguedad,Cisterna,AccesoInternet,BusinessCenter,Gimnasio,Laundry,Calefaccion,SalonDeUsosMul,AireAC,Recepcion,Estacionamiento,Jacuzzi,AreaJuegosInfantiles,Chimenea,Ascensor,SalonFiestas,Seguridad,Pileta,Cocheras,PistaJogging,EstacionamientoVisitas,Lobby,LocalesComerciales,SistContraIncendios,AreaParrillas,CanchaTennis,AreaCine,ITE_ADD_CITY_NAME,ITE_ADD_STATE_NAME,ITE_ADD_NEIGHBORHOOD_NAME,ITE_TIPO_PROD,LONGITUDE,LATITUDE,year,precio_pesos_constantes
618,892,115989,58049,2022-06-01,Departamento,44.0,44.0,1,1,2,,,5,,,,,,,,,,,,,,,,,1,0,,,,,,1.0,,,Caseros,Bs.As. G.B.A. Oeste,Caseros,U,-58.5597383897914,-34.6065950019207,2022,7216.03909702836
1725,1261,162721,58047,2022-09-01,Departamento,95.0,95.0,3,0,4,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Caseros,Bs.As. G.B.A. Oeste,Caseros,U,-58.5640994672762,-34.6065391606845,2022,11168.4451007171
1836,1083,140114,58047,2021-07-01,Departamento,89.0,85.0,3,1,4,0.0,0,47 años,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Caseros,Bs.As. G.B.A. Oeste,Caseros,U,-58.5640994672762,-34.6065391606845,2021,9948.10489456275
1685,581,75769,57716,2021-12-01,Departamento,35.0,30.0,1,1,2,0.0,0,4 años,0,No,0,No,0,0,0,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Caseros,Bs.As. G.B.A. Oeste,Caseros,U,-58.5684944438432,-34.6082860907062,2021,6222.9286989686
511,1209,155331,59033,2022-11-01,Departamento,45.0,39.0,1,1,2,,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,1.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Caseros,Bs.As. G.B.A. Oeste,,N,-58.5661784275612,-34.6011023914707,2022,8012.6089534696
1189,808,104438,56408,2021-09-01,Departamento,36.0,30.0,1,1,2,0.0,No,8 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Caseros,Bs.As. G.B.A. Oeste,,U,-58.5511839002573,-34.6157209212878,2021,6011.06663527717
897,149,20928,59036,2021-11-01,Departamento,40.0,35.0,1,1,2,0.0,No,0,No,Sí,No,No,No,Sí,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Caseros,Bs.As. G.B.A. Oeste,Caseros,U,-58.5596372396441,-34.6011861949225,2021,4532.9122738924
1669,997,129658,58046,2021-05-01,Departamento,35.0,32.0,1,1,2,0.0,0,15 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Caseros,Bs.As. G.B.A. Oeste,Caseros,U,-58.5662800015148,-34.6065111816419,2021,5965.06735142769
416,240,33126,56409,2021-11-01,Departamento,48.0,48.0,2,1,3,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Caseros,Bs.As. G.B.A. Oeste,Caseros,U,-58.54900310954,-34.6157486369511,2021,9519.11577517404
719,1313,169602,59359,2021-11-01,Departamento,30.0,30.0,1,1,1,0.0,No,2 años,0,Sí,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Caseros,Bs.As. G.B.A. Oeste,,U,-58.5726855952018,-34.5992153119935,2021,4532.9122738924
