,Unnamed: 0,id_grid,MesListing,TIPOPROPIEDAD,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,SitioOrigen,Amoblado,Antiguedad,Cisterna,AccesoInternet,BusinessCenter,Gimnasio,Laundry,Calefaccion,SalonDeUsosMul,AireAC,Recepcion,Estacionamiento,Jacuzzi,AreaJuegosInfantiles,Chimenea,Ascensor,SalonFiestas,Seguridad,Pileta,Cocheras,PistaJogging,EstacionamientoVisitas,Lobby,LocalesComerciales,SistContraIncendios,AreaParrillas,CanchaTennis,AreaCine,ITE_ADD_CITY_NAME,ITE_ADD_STATE_NAME,ITE_ADD_NEIGHBORHOOD_NAME,ITE_TIPO_PROD,LONGITUDE,LATITUDE,year,COMUNA,precio_pesos_constantes
8894,237283,55794,2022-02-01,Departamento,38.0,36.0,1,1,2,0.0,No,12 años,0,Sí,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.455289303026,-34.6205095844137,2022,COMUNA 6,9032.33942420378
8472,225266,56135,2021-12-01,Departamento,19.0,19.0,0,1,1,0.0,No,40 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,Sí,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4290860632267,-34.6190160283134,2021,COMUNA 6,4803.66425885296
7153,189968,54490,2021-02-01,Departamento,40.0,36.0,1,1,1,0.0,No,0 años,0,No,0,No,No,No,Sí,No,0,0,No,0,0,0,0,No,Sí,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,N,-58.429240654809,-34.6280312150187,2021,COMUNA 6,11917.0733255389
679,18156,56134,2021-05-01,Departamento,33.0,32.0,1,1,2,0.0,0,55 años,0,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4312670585407,-34.6189904542052,2021,COMUNA 6,6236.20677649259
3924,104729,55802,2022-02-01,Departamento,43.0,43.0,1,1,2,0.0,0,50 años,0,0,0,0,Sí,0,0,0,0,0,0,0,0,Sí,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4378411293398,-34.6207165296244,2022,COMUNA 6,7025.15288549183
1233,33432,55798,2021-12-01,Departamento,57.0,38.0,1,1,2,0.0,No,50 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.446565238421,-34.6206133688353,2021,COMUNA 6,9170.6317669011
6673,176932,57773,2021-06-01,Departamento,35.0,35.0,1,1,2,0.0,No,0 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,N,-58.444196800217,-34.6098210505789,2021,COMUNA 6,5254.6400209357
4689,125651,54158,2022-03-01,Departamento,39.0,35.0,0,1,1,0.0,No,0,No,No,No,No,No,No,No,Sí,No,No,No,0,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4358154077265,-34.6297573805806,2022,COMUNA 6,7148.36817999286
3845,102728,57120,2021-12-01,Departamento,40.0,37.0,1,1,2,0.0,No,25 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4333550463308,-34.6135557326757,2021,COMUNA 6,6987.14801287703
9969,265283,57770,2022-05-01,Departamento,55.0,50.0,1,1,2,,0,0,,0,,1,0,0,1,0,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,N,-58.4507390129407,-34.6097434188338,2022,COMUNA 6,12664.1486165114
7083,188076,55476,2021-03-01,Departamento,127.0,106.0,3,3,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4313289812146,-34.6225965271391,2021,COMUNA 6,39362.0302094059
1297,35455,55795,2021-12-01,Departamento,51.0,41.0,1,1,2,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,S,-58.453108291059,-34.620535588984,2021,COMUNA 6,10917.4187701204
8878,236694,57778,2022-07-01,Departamento,41.0,38.0,1,1,2,,0,15,,0,,0,0,0,0,0,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4332930569172,-34.6099496575875,2022,COMUNA 6,9704.99775073986
7714,204997,54809,2021-12-01,Departamento,0.0,50.0,2,1,3,0.0,No,40 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4510214456158,-34.6259706149056,2021,COMUNA 6,11572.4638963276
3256,87069,55800,2021-10-01,Departamento,70.0,70.0,2,1,3,0.0,No,50 años,No,No,No,No,No,Sí,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4422031894232,-34.6206650271845,2021,COMUNA 6,13938.7052406395
1348,37010,54153,2022-08-01,Departamento,35.0,30.0,0,1,1,,0.0,20.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4467217297371,-34.6296284839239,2022,COMUNA 6,7395.6129520909
7777,206624,55799,2021-04-01,Departamento,40.0,40.0,2,1,3,0.0,Sí,35 años,0,No,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4443842153099,-34.6206392174985,2021,COMUNA 6,7702.39321891563
4178,111231,54810,2022-03-01,Departamento,55.0,55.0,2,1,3,0.0,0,62 años,0,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.448840286635,-34.6259965467275,2022,COMUNA 6,15049.196168406
4715,126074,54808,2021-04-01,Departamento,0.0,36.0,1,1,1,0.0,No,5 años,0,No,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4532026018079,-34.6259446440992,2021,COMUNA 6,6161.91457513251
7221,192012,56130,2021-02-01,Departamento,0.0,81.0,2,2,3,0.0,No,0 años,0,No,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,N,-58.4399910122526,-34.6188877680185,2021,COMUNA 6,12833.7712736573
3968,105930,55143,2021-09-01,Departamento,48.0,48.0,1,1,2,0.0,No,10 años,0,No,0,Sí,No,No,No,No,0,0,No,0,0,0,0,No,Sí,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4400844660918,-34.6242968559673,2021,COMUNA 6,10819.9199434989
8387,222603,55809,2022-10-01,Departamento,45.0,42.0,0,1,1,,0.0,10.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,0.0,,0.0,1.0,0.0,0,,1.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Caballito,U,-58.4225738322322,-34.6208955603587,2022,COMUNA 6,8034.40796370844
628,17106,55792,2022-01-01,Departamento,46.0,43.0,1,1,2,0.0,No,0 años,0,No,0,No,No,No,Sí,Sí,0,0,No,0,0,0,0,No,Sí,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,N,-58.4596513185662,-34.620457458344,2022,COMUNA 6,11768.5361156089
1231,33399,57446,2021-04-01,Departamento,51.0,48.0,1,2,2,0.0,No,0 años,No,No,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,No,Sí,No,Sí,Sí,0,0.0,Sí,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,N,-58.4398664458702,-34.611675642935,2021,COMUNA 6,11483.5680718379
7635,203022,56463,2022-01-01,Departamento,150.0,138.0,3,2,4,0.0,Sí,80 años,0,Sí,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4312361013292,-34.617187416901,2022,COMUNA 6,56831.7219620315
2190,59041,56129,2021-06-01,Departamento,34.0,34.0,1,1,2,0.0,0,0 años,0,No,0,No,0,0,0,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,N,-58.4421719937736,-34.6188619990341,2021,COMUNA 6,6568.30002616963
8372,222172,46891,2022-10-01,Departamento,40.0,40.0,0,1,1,,,30.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Caballito,U,-58.4997854095263,-34.6686616211392,2022,COMUNA 6,6798.34520006099
5146,136766,56134,2022-06-01,Departamento,35.0,35.0,1,1,2,,0,40,,0,,0,0,0,0,0,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4312670585407,-34.6189904542052,2022,COMUNA 6,7697.10837016359
10283,273185,58095,2022-08-01,Departamento,55.0,55.0,2,1,3,,0.0,45.0,,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4594303682926,-34.6078363467698,2022,COMUNA 6,9767.79069144082
1937,52165,55141,2021-07-01,Departamento,82.0,72.0,3,2,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,S,-58.4444467092096,-34.6242452686695,2021,COMUNA 6,14922.1573418441
4950,131362,56124,2022-09-01,Departamento,36.0,36.0,1,1,2,,0.0,50.0,,1.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4530768597277,-34.6187325694944,2022,COMUNA 6,7883.60830638851
10254,272387,57773,2022-10-01,Departamento,77.0,70.0,3,2,4,,1.0,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Caballito,U,-58.444196800217,-34.6098210505789,2022,COMUNA 6,27045.248436411
2575,68438,57774,2021-10-01,Departamento,50.0,47.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4420160570886,-34.6098468499043,2021,COMUNA 6,12777.1464705863
1658,45090,55803,2022-06-01,Departamento,47.0,49.0,1,1,2,,,40,,,,,1,,,,,,,,,,,1,,0,,,,,,,,,Capital Federal,Capital Federal,Caballito,U,-58.4356600951514,-34.6207422223779,2022,COMUNA 6,9621.38546270448
4704,125915,59094,2022-10-01,Departamento,75.0,75.0,2,2,3,,0.0,21.0,,0.0,,0.0,1.0,0.0,1.0,1.0,,,0.0,,,,,0.0,1.0,1,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4331691111268,-34.6027375007131,2022,COMUNA 6,21631.0983638304
744,20060,55802,2022-08-01,Departamento,36.0,34.0,0,1,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Caballito,S,-58.4378411293398,-34.6207165296244,2022,COMUNA 6,6279.29401592624
6974,185001,55806,2022-09-01,Departamento,57.0,52.0,2,1,3,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Caballito,U,-58.4291169760501,-34.6208190667708,2022,COMUNA 6,12482.3798184485
3607,96055,56132,2022-06-01,Departamento,55.0,53.0,1,1,2,,0,50,,,,,1,,,,,,,,,,,,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4356290409139,-34.6189391890623,2022,COMUNA 6,9621.38546270448
4468,118995,55148,2021-03-01,Departamento,42.0,42.0,1,1,2,0.0,No,20 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.429178809936,-34.624425142011,2021,COMUNA 6,6997.69425944994
9625,255926,57119,2021-08-01,Departamento,27.0,27.0,0,1,1,0.0,No,40 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,Sí,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4355358947519,-34.6135300857657,2021,COMUNA 6,6221.45396744455
9628,255988,54812,2022-01-01,Departamento,45.0,43.0,1,1,2,0.0,No,0,0,Sí,0,0,0,0,0,Sí,0,0,0,0,0,Sí,0,0,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4444779603234,-34.626048293417,2022,COMUNA 6,11558.3836849731
8681,230698,57771,2021-07-01,Departamento,38.0,40.0,1,1,2,0.0,No,50 años,No,No,No,No,No,Sí,No,Sí,Sí,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4485582781473,-34.6097693350434,2021,COMUNA 6,8927.78644383837
3555,94819,54490,2022-01-01,Departamento,38.0,35.0,0,1,1,0.0,No,12 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.429240654809,-34.6280312150187,2022,COMUNA 6,7145.18264161972
4506,120113,57442,2021-07-01,Departamento,78.0,78.0,2,1,3,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4485896012905,-34.6115723607988,2021,COMUNA 6,17855.5728876767
8530,226800,57779,2021-02-01,Departamento,35.0,30.0,0,1,1,0.0,No,6 años,0,No,0,No,No,No,Sí,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4311122999809,-34.6099752621028,2021,COMUNA 6,7639.14956765313
8917,237702,54811,2021-01-01,Departamento,38.0,38.0,1,1,2,0.0,No,50 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4466591248694,-34.6260224395647,2021,COMUNA 6,5698.19444551079
1469,40152,56788,2021-05-01,Departamento,90.0,0.0,3,2,4,0.0,No,10 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4399287235284,-34.6152817065936,2021,COMUNA 6,29825.3367571385
3080,82372,55801,2022-04-01,Departamento,52.0,52.0,1,1,2,0.0,   0,50 años,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Caballito,U,-58.440022160765,-34.6206907978932,2022,COMUNA 6,7986.01211715808
418,11458,55478,2021-08-01,Departamento,40.0,40.0,1,1,2,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4269667992785,-34.6226476432199,2021,COMUNA 6,8461.17739572459
287,8032,55798,2022-04-01,Departamento,47.0,42.0,1,1,2,0.0,No,60 años,   0,No,   0,No,No,No,No,No,   0,   0,No,   0,   0,   0,   0,No,No,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Caballito,U,-58.446565238421,-34.6206133688353,2022,COMUNA 6,7986.01211715808
2089,56031,55478,2021-01-01,Departamento,28.0,28.0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4269667992785,-34.6226476432199,2021,COMUNA 6,6647.89351976259
8230,218500,54154,2021-06-01,Departamento,37.0,35.0,1,1,1,0.0,No,10 años,No,No,No,No,Sí,Sí,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4445404708802,-34.629654341236,2021,COMUNA 6,7093.7640282632
2769,73641,56789,2022-02-01,Departamento,126.0,126.0,3,3,4,0.0,No,40 años,0,0,0,0,Sí,0,0,0,0,0,Sí,0,0,Sí,0,0,No,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4377478335025,-34.6153074331598,2022,COMUNA 6,25892.7063493842
5098,135557,56132,2022-07-01,Departamento,73.0,72.0,2,1,3,,,1952,,,,,,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4356290409139,-34.6189391890623,2022,COMUNA 6,11795.3049585915
2711,72202,56121,2021-08-01,Departamento,47.0,44.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,S,-58.4596197458287,-34.6186544440821,2021,COMUNA 6,9954.32634791128
6557,174092,54481,2022-05-01,Departamento,42.0,42.0,1,1,2,,0,22,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Caballito,U,-58.4488716348315,-34.6277995674541,2022,COMUNA 6,10131.3188932091
583,15854,58753,2022-03-01,Departamento,40.0,37.0,0,1,1,0.0,No,0,No,No,No,No,No,Sí,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4593672648752,-34.6042303098599,2022,COMUNA 6,9405.74760525377
694,18556,55141,2021-02-01,Departamento,40.0,34.0,1,1,2,0.0,No,30 años,0,No,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4444467092096,-34.6242452686695,2021,COMUNA 6,8250.28153306538
1613,44188,57777,2022-01-01,Departamento,58.0,54.0,2,1,3,0.0,No,16 años,0,No,0,No,No,No,No,Sí,0,0,No,0,0,0,0,Sí,Sí,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4354738111004,-34.6099240141098,2022,COMUNA 6,13659.9079913318
7481,198898,56463,2022-08-01,Departamento,42.0,42.0,1,1,2,,,35.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Caballito,U,-58.4312361013292,-34.617187416901,2022,COMUNA 6,7674.69268613207
2165,58570,55464,2021-03-01,Departamento,0.0,62.0,2,2,3,0.0,No,5 años,0,No,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4575018405995,-34.6222865563149,2021,COMUNA 6,11662.8237657499
10351,274839,55799,2021-03-01,Departamento,70.0,70.0,2,2,3,0.0,Sí,18 años,No,No,No,Sí,No,Sí,Sí,Sí,Sí,No,No,Sí,No,Sí,Sí,No,Sí,1,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4443842153099,-34.6206392174985,2021,COMUNA 6,20409.9415900623
828,22364,57116,2022-10-01,Departamento,52.0,48.0,1,2,2,,,5.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Caballito,U,-58.4420784234511,-34.6134529112317,2022,COMUNA 6,10506.5334910033
2323,62134,55809,2022-10-01,Departamento,65.0,60.0,0,1,3,,0.0,10.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Caballito,U,-58.4225738322322,-34.6208955603587,2022,COMUNA 6,10506.5334910033
10274,272807,57769,2022-08-01,Departamento,83.0,67.0,2,1,3,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,N,-58.4529197449475,-34.609717463663,2022,COMUNA 6,18837.8820477787
7056,187411,58102,2021-07-01,Departamento,45.0,45.0,1,1,2,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4441655740791,-34.6080180208039,2021,COMUNA 6,6887.1495423896
7942,210683,55478,2021-04-01,Departamento,60.0,58.0,1,2,2,0.0,No,5 años,Sí,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,No,Sí,1,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4269667992785,-34.6226476432199,2021,COMUNA 6,11903.6986110514
7490,199220,55800,2022-08-01,Departamento,165.0,150.0,4,3,5,,0.0,35.0,,0.0,,0.0,1.0,0.0,0.0,1.0,,,0.0,,,,,0.0,0.0,1,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4422031894232,-34.6206650271845,2022,COMUNA 6,18140.1827126758
10028,266783,55807,2022-04-01,Departamento,62.0,58.0,1,1,2,0.0,   0,50 años,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,Sí,   0,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Caballito,U,-58.4269359308515,-34.620844603612,2022,COMUNA 6,9228.28066871601
8084,214596,56130,2022-05-01,Departamento,75.0,71.0,2,2,3,,0,45,,0,0,0,0,1,0,1,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Caballito,U,-58.4399910122526,-34.6188877680185,2022,COMUNA 6,4059619.48050888
7178,190581,55805,2022-07-01,Departamento,82.0,70.0,3,2,4,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,Capital Federal,Capital Federal,Caballito,U,-58.4312980185024,-34.6207934909513,2022,COMUNA 6,20903.0720785166
4176,111183,55472,2021-05-01,Departamento,33.0,30.0,1,1,1,0.0,0,4 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4400533120447,-34.6224938272095,2021,COMUNA 6,7591.90390181707
442,12121,58102,2021-05-01,Departamento,36.0,36.0,0,1,1,0.0,No,0 años,0,No,0,No,No,No,Sí,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,N,-58.4441655740791,-34.6080180208039,2021,COMUNA 6,7591.90390181707
7031,186793,56457,2022-12-01,Departamento,33.0,29.0,0,1,1,,,6.0,,,,,,,,1.0,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4443217325125,-34.617033164093,2022,COMUNA 6,7848.0246652419
4565,121947,55805,2022-12-01,Departamento,43.0,43.0,1,1,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Caballito,S,-58.4312980185024,-34.6207934909513,2022,COMUNA 6,7511.68075101725
6882,182851,54814,2021-10-01,Departamento,98.0,90.0,3,3,4,0.0,0,6 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4401156229066,-34.6260998841665,2021,COMUNA 6,37169.8806417055
10158,270055,54489,2022-01-01,Departamento,63.0,58.0,2,2,3,0.0,No,2 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4314218858563,-34.6280056323533,2022,COMUNA 6,12609.1458381524
1792,48810,54491,2021-07-01,Departamento,54.0,48.0,1,1,2,0.0,No,6 años,0,No,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4270594210145,-34.6280567586954,2021,COMUNA 6,11478.5825706493
1800,48941,55142,2021-10-01,Departamento,32.0,32.0,1,1,2,0.0,No,45 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4422655890366,-34.6242710818097,2021,COMUNA 6,6504.72911229846
3499,93468,54820,2021-07-01,Departamento,75.0,69.0,2,1,3,0.0,No,50 años,0,No,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4270285443598,-34.6262537207617,2021,COMUNA 6,11478.5825706493
1101,30124,57793,2022-04-01,Departamento,48.0,45.0,1,1,2,0.0,   0,10 años,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,1,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Caballito,U,-58.4005814161266,-34.6103296341794,2022,COMUNA 6,10648.0161562108
934,25075,56461,2022-01-01,Departamento,100.0,90.0,2,2,3,0.0,No,40 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4355979894349,-34.6171361551884,2022,COMUNA 6,18913.7187572287
9084,241588,54489,2022-08-01,Departamento,58.0,55.0,2,2,3,,,14.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Caballito,U,-58.4314218858563,-34.6280056323533,2022,COMUNA 6,12837.6677658936
5085,135053,55471,2021-02-01,Departamento,35.0,33.0,1,1,1,0.0,No,18 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4422343878441,-34.6224680547764,2021,COMUNA 6,6722.45161953476
1744,47390,54159,2021-05-01,Departamento,40.0,40.0,1,1,2,0.0,No,25 años,No,No,No,No,No,Sí,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4336341350276,-34.6297830429399,2021,COMUNA 6,7591.90390181707
